hr1279,0.64548350394951604,1.3735263904103232,-0.78082445539972523,-0.15409417223079902,0.39988943450690811,0.99969270735498938,2.580475036191157
hr1027,0.77048387755299208,1.6372407271924894,-1.3144568538936638,-0.14869526764045454,0.71602434288138928,1.3395257727023262,2.9001274827430832
hr4702,0.82262336427839455,1.9886513084725981,-1.4111151845436336,-0.42684340204299459,0.67082663147253152,1.3358049900933495,3.4115056590717519
s743,0.24787998635909406,0.67924158746972474,-0.56178218976702987,-0.2408192412383747,0.18232530466078523,0.73476084172288014,1.0883924280357091
hr5660,0.88224142085853241,1.7936082350663487,-1.0369362561778197,-0.2027011867221567,0.64787878175073677,1.2795228789758566,3.3050677251975653
hr3223,0.7525913953471548,0.51480443663311282,0.15078426858064606,0.44165244997986408,0.77613668617306675,1.0499349716558659,1.3306061787560992
hr1701,0.57834732890358853,0.80199495797356057,-0.40371607857205338,-0.040460752298017572,0.56523596213982574,1.0334350872742983,1.4470062907976844
hr1275,0.49545677322183679,1.5655752604794788,-1.1345507026276884,-0.45439899747649015,0.1652395623487779,0.82134083315268258,2.6242417821976471
hr2292,0.42413182094633178,1.5645209724102567,-1.0983753585371687,-0.50322031891114904,0.10383580864300479,0.74801127053105088,2.7430323750676693
s2693,0.36148986281034984,0.92959066814544467,-0.56748980327153609,-0.27499259193537512,0.17337044181030375,0.73952072077767694,1.6788836242907976
s1857,0.75949410847292698,1.6832824873623404,-1.098845144478523,-0.25547143284468515,0.56195020349161506,1.1840687693590968,3.0274394005256693
hr1948,0.5676605199560355,1.6271090129676771,-1.1752989546315684,-0.35875983954650803,0.36651486068320088,0.8319114692588121,2.7679406813901597
s1457,0.49574083416429615,0.99737349606174108,-0.43940925421785493,-0.10654096034501044,0.260040033851546,0.77991026524488749,1.9088333277126754
hr483,0.22746366232062376,0.8422851973390415,-0.9620928054437704,-0.61332304248639136,0.45306584298423569,0.8469084745942812,1.1394534269117564
hr4731,0.51213478956008929,1.3620409241880116,-0.65421189592772255,-0.34092902248713852,0.097455845413841072,0.79118830653431083,2.5201624059612753
hr5379,0.50973272012174797,1.2901466585426056,-0.80546021308390692,-0.21751104712241873,0.27188994082453399,0.85574366691185622,2.3049687305910851
hr5470,0.5509005367123867,1.2840579741815294,-0.74868915199798824,-0.24041300010431824,0.31388846005881516,1.0511786655415134,2.0915530552275277
hr1519,0.6662402266137033,1.6483962003201187,-0.90507847088262638,-0.31374924749782013,0.27523774474272478,0.92196608060173202,3.057864305776596
hr4665,0.83814714195607787,1.8736456633338432,-1.19959093793645,-0.24907764558997186,0.56493648200141511,1.2680244316018796,3.5677123745429102
