s2040,1,0.137254901961,0.549019607843,PASSED:BILL
s2042,1,0.0391304347826,0.282608695652,REPORTED
s2043,1,0.000730994152047,0.0168128654971,REFERRED
s2044,1,0.000730994152047,0.0168128654971,REFERRED
s2045,1,0.0594059405941,0.294554455446,REFERRED
s2046,1,0.000730994152047,0.0168128654971,REFERRED
s2047,1,0.042654028436,0.265402843602,REFERRED
s2048,1,0.0594059405941,0.294554455446,REFERRED
s2049,1,0.042654028436,0.265402843602,REFERRED
hr487,1,0.015704154002,0.0871327254306,REFERRED
hr486,1,0.015704154002,0.0871327254306,REFERRED
hr485,1,0.015704154002,0.0871327254306,REFERRED
hr484,1,0.00582524271845,0.026213592233,REFERRED
hr483,1,0.00783289817232,0.0223118917636,REFERRED
hr482,1,0.00582524271845,0.026213592233,REFERRED
hr481,1,0.0310559006211,0.115942028986,REFERRED
hr480,1,0.00783289817232,0.0223118917636,REFERRED
hr489,1,0.0246913580247,0.234567901235,REFERRED
hr488,1,0.0602134146341,0.25381097561,REFERRED
hr1579,1,0.00783289817232,0.0223118917636,REFERRED
hr1578,1,0.015704154002,0.0871327254306,REFERRED
hr1296,1,0.0509838998211,0.130590339893,REFERRED
hr1573,1,0.0564516129032,0.180107526882,REFERRED
hr1572,1,0.015704154002,0.0871327254306,REFERRED
hr1571,1,0.00783289817232,0.0223118917636,REFERRED
hr1570,1,0.00783289817232,0.0223118917636,REFERRED
hr1577,1,0.0337142857143,0.138857142857,REFERRED
hr1576,1,0.132530120482,0.277108433735,REFERRED
hr1574,1,0.0602134146341,0.25381097561,REPORTED
hr1297,1,0.013986013986,0.11655011655,REFERRED
s799,1,0,0,REPORTED
s798,1,0.039603960396,0.168316831683,REFERRED
s795,1,0.000730994152047,0.0168128654971,REFERRED
s794,1,0.042654028436,0.265402843602,REFERRED
s797,1,0.056399132321,0.338394793926,REFERRED
s796,1,0.307926829268,0.503048780488,PASS_OVER:SENATE
s791,1,0.000730994152047,0.0168128654971,REFERRED
s790,1,0.000730994152047,0.0168128654971,REFERRED
s793,1,0.120879120879,0.307692307692,ENACTED:SIGNED
s792,1,0.0594059405941,0.294554455446,REFERRED
hr4431,1,0.00783289817232,0.0223118917636,REFERRED
hr4430,1,0.015704154002,0.0871327254306,REFERRED
hr4433,1,0.1875,0.375,REFERRED
hr4432,1,0.015704154002,0.0871327254306,REFERRED
hr4435,1,0.0318021201413,0.0671378091873,PASS_OVER:HOUSE
hr4434,1,0.0318021201413,0.0671378091873,REFERRED
hr4437,1,0.015704154002,0.0871327254306,REFERRED
hr4436,1,0.0437566702241,0.141942369264,REFERRED
hr4439,1,0.0509838998211,0.234567901235,REFERRED
hr4438,1,0.00783289817232,0.0223118917636,PASS_OVER:HOUSE
s249,1,0.039603960396,0.168316831683,REFERRED
s248,1,0.0100250626566,0.0601503759398,REFERRED
s243,1,0.0375,0.1125,REFERRED
s242,1,0.0100250626566,0.0601503759398,REFERRED
s241,1,0.056399132321,0.338394793926,REPORTED
s240,1,0.0280373831776,0.0934579439252,REFERRED
s246,1,0.042654028436,0.265402843602,REFERRED
s245,1,0.042654028436,0.265402843602,REFERRED
s244,1,0.056399132321,0.338394793926,PASS_OVER:SENATE
hr4723,1,0.0318021201413,0.0671378091873,REFERRED
s308,1,0.000730994152047,0.0168128654971,REFERRED
s309,1,0.039603960396,0.168316831683,ENACTED:SIGNED
s306,1,0.056399132321,0.338394793926,REPORTED
s307,1,0.000730994152047,0.0168128654971,REFERRED
s304,1,0.0602134146341,0.338394793926,ENACTED:SIGNED
s305,1,0.056399132321,0.338394793926,REPORTED
s302,1,0.0594059405941,0.294554455446,REFERRED
s303,1,0.0594059405941,0.294554455446,REFERRED
s300,1,0.0594059405941,0.294554455446,REFERRED
s301,1,0.0594059405941,0.294554455446,REFERRED
s1711,1,0.000730994152047,0.0168128654971,REFERRED
s1710,1,0.042654028436,0.265402843602,REFERRED
s1713,1,0.000730994152047,0.0168128654971,REFERRED
s1712,1,0.0100250626566,0.0601503759398,REFERRED
s1715,1,0.307926829268,0.503048780488,REFERRED
s1714,1,0.039603960396,0.168316831683,REFERRED
s1717,1,0.0483870967742,0.274193548387,REFERRED
s1716,1,0.042654028436,0.265402843602,REFERRED
s1719,1,0.0100250626566,0.0601503759398,REPORTED
s1718,1,0.056399132321,0.338394793926,REFERRED
hr317,1,0.0337142857143,0.138857142857,REFERRED
hr316,1,0.056399132321,0.338394793926,ENACTED:SIGNED
hr315,1,0.0337142857143,0.138857142857,REFERRED
hr314,1,0.105058365759,0.201037613489,REFERRED
hr313,1,0.307926829268,0.503048780488,PASS_OVER:HOUSE
hr312,1,0.0337142857143,0.138857142857,REFERRED
hr311,1,0.0509838998211,0.282608695652,PASS_OVER:HOUSE
hr310,1,0.0347826086957,0.121739130435,REFERRED
hr319,1,0.132530120482,0.277108433735,REFERRED
hr318,1,0.0602134146341,0.25381097561,REFERRED
hr3427,1,0.0337142857143,0.138857142857,REFERRED
hr3426,1,0.015704154002,0.0871327254306,REFERRED
hr3425,1,0.015704154002,0.0871327254306,REFERRED
hr3424,1,0.00783289817232,0.0223118917636,REFERRED
hr3423,1,0.015704154002,0.0871327254306,REFERRED
hr3422,1,0.00783289817232,0.0223118917636,REFERRED
hr3421,1,0.0602134146341,0.25381097561,REFERRED
hr3420,1,0.015704154002,0.0871327254306,REFERRED
hr3429,1,0.015704154002,0.0871327254306,REFERRED
hr3428,1,0.00783289817232,0.0223118917636,REFERRED
hr1392,1,0.105058365759,0.201037613489,REFERRED
s878,1,0.0594059405941,0.294554455446,REFERRED
s879,1,0.0375,0.1125,REFERRED
hr2488,1,0.0602134146341,0.25381097561,REFERRED
hr2489,1,0.0602134146341,0.25381097561,REFERRED
hr2486,1,0.0602134146341,0.25381097561,REFERRED
hr2487,1,0.015704154002,0.0871327254306,REFERRED
hr2484,1,0.0337142857143,0.138857142857,REFERRED
hr2485,1,0.0310559006211,0.115942028986,REFERRED
hr2482,1,0.00783289817232,0.0223118917636,REFERRED
hr2483,1,0.00783289817232,0.0223118917636,REFERRED
hr2480,1,0.015704154002,0.0871327254306,REFERRED
hr2481,1,0.0483870967742,0.274193548387,PASS_OVER:HOUSE
hr2355,1,0.105058365759,0.201037613489,REFERRED
hr2352,1,0.0437566702241,0.141942369264,REFERRED
hr2353,1,0.0509838998211,0.282608695652,PASS_OVER:HOUSE
hr2350,1,0.00582524271845,0.026213592233,REFERRED
hr2351,1,0.0509838998211,0.130590339893,REFERRED
hr1149,1,0.0509838998211,0.130590339893,REFERRED
hr388,1,0.0509838998211,0.130590339893,REFERRED
hr389,1,0.015704154002,0.0871327254306,REFERRED
hr5134,1,0.0100250626566,0.0601503759398,ENACTED:SIGNED
hr4513,1,0.0437566702241,0.141942369264,REFERRED
s498,1,0.120879120879,0.307692307692,REFERRED
s499,1,0.000730994152047,0.0168128654971,REFERRED
s496,1,0.0391304347826,0.282608695652,REFERRED
s497,1,0.056399132321,0.338394793926,REFERRED
s494,1,0.000730994152047,0.0168128654971,REFERRED
s495,1,0.0483870967742,0.274193548387,REFERRED
s492,1,0.0483870967742,0.274193548387,REFERRED
s493,1,0.000730994152047,0.0168128654971,REFERRED
s490,1,0.000730994152047,0.0168128654971,REFERRED
s491,1,0.0391304347826,0.282608695652,REPORTED
hr386,1,0.0437566702241,0.141942369264,REFERRED
hr387,1,0.00783289817232,0.0223118917636,REFERRED
hr1902,1,0.015704154002,0.0871327254306,REFERRED
hr1903,1,0.00582524271845,0.026213592233,REFERRED
hr1900,1,0.042654028436,0.265402843602,PASS_OVER:HOUSE
hr1901,1,0.0337142857143,0.138857142857,REFERRED
hr1906,1,0.0509838998211,0.130590339893,REFERRED
hr1907,1,0.015704154002,0.0871327254306,REFERRED
hr1904,1,0.0318021201413,0.0671378091873,REFERRED
hr1905,1,0.0437566702241,0.141942369264,REFERRED
hr1908,1,0.015704154002,0.0871327254306,REFERRED
hr1909,1,0.0564516129032,0.180107526882,REFERRED
hr128,1,0.015704154002,0.0871327254306,REFERRED
hr129,1,0.0437566702241,0.141942369264,REFERRED
hr4374,1,0.0310559006211,0.115942028986,REFERRED
hr4375,1,0.105058365759,0.201037613489,REFERRED
hr4372,1,0.1875,0.375,REFERRED
hr4373,1,0.00582524271845,0.026213592233,REFERRED
hr4370,1,0.0310559006211,0.115942028986,REFERRED
hr4371,1,0.0602134146341,0.25381097561,REFERRED
hr120,1,0.00783289817232,0.0223118917636,REFERRED
hr121,1,0.00783289817232,0.0223118917636,REFERRED
hr122,1,0.00783289817232,0.0223118917636,REFERRED
hr123,1,0.105058365759,0.201037613489,REFERRED
hr124,1,0.0318021201413,0.0671378091873,REFERRED
hr125,1,0.0564516129032,0.180107526882,REFERRED
hr126,1,0.0602134146341,0.25381097561,PASS_OVER:HOUSE
hr127,1,0.00783289817232,0.0223118917636,REFERRED
hr3858,1,0.0310559006211,0.115942028986,REFERRED
hr3859,1,0.0602134146341,0.25381097561,REFERRED
hr3856,1,0.00783289817232,0.0223118917636,REFERRED
hr3857,1,0.0337142857143,0.138857142857,REFERRED
hr3854,1,0.00582524271845,0.026213592233,REFERRED
hr3855,1,0.132530120482,0.277108433735,REFERRED
hr3852,1,0.0564516129032,0.180107526882,REFERRED
hr3853,1,0.0347826086957,0.121739130435,REFERRED
hr3850,1,0.00582524271845,0.026213592233,REFERRED
hr3851,1,0.015704154002,0.0871327254306,REFERRED
hr1630,1,0.0602134146341,0.25381097561,REFERRED
hr1631,1,0.0318021201413,0.0671378091873,REFERRED
hr1632,1,0.013986013986,0.11655011655,REFERRED
hr1633,1,0.0602134146341,0.25381097561,REFERRED
hr1634,1,0.00783289817232,0.0223118917636,REFERRED
hr1635,1,0.0564516129032,0.180107526882,REFERRED
hr1636,1,0.0347826086957,0.121739130435,REFERRED
hr1637,1,0.00582524271845,0.026213592233,REFERRED
hr1638,1,0.105058365759,0.25641025641,REFERRED
hr1639,1,0.015704154002,0.11655011655,REFERRED
s1528,1,0.0391304347826,0.282608695652,REFERRED
s1529,1,0.307926829268,0.503048780488,REFERRED
s1522,1,0.000730994152047,0.0168128654971,REFERRED
s1523,1,0.000730994152047,0.0168128654971,REFERRED
s1520,1,0.056399132321,0.338394793926,REFERRED
s1521,1,0.0100250626566,0.0601503759398,REFERRED
s1526,1,0.039603960396,0.168316831683,REFERRED
s1527,1,0.000730994152047,0.0168128654971,REFERRED
s1524,1,0.000730994152047,0.0168128654971,REFERRED
s1525,1,0.0100250626566,0.0601503759398,REFERRED
hr611,1,0.015704154002,0.0871327254306,REFERRED
hr2109,1,0.00783289817232,0.0223118917636,REFERRED
hr2108,1,0.00582524271845,0.026213592233,REFERRED
hr2103,1,0.0509838998211,0.130590339893,REFERRED
hr2102,1,0.00582524271845,0.026213592233,REFERRED
hr2101,1,0.105058365759,0.201037613489,REFERRED
