s1713, 0.0, 0.0, REFERRED
s1712, 0.96, 1.0, REFERRED
s1715, 0.84, 0.857142857143, REFERRED
s1714, 0.48, 0.5, REFERRED
s1717, 0.48, 0.5, REFERRED
s1716, 0.36, 0.384615384615, REFERRED
s1719, 0.52, 0.545454545455, REPORTED
s1718, 0.0, 0.0, REFERRED
hr1991, 0.4, 0.416666666667, REFERRED
s1539, 0.96, 1.0, REFERRED
s1538, 0.0, 0.0, REFERRED
s1029, 0.68, 0.714285714286, REFERRED
s1028, 0.0, 0.0, REFERRED
s1531, 0.12, 0.142857142857, REFERRED
s1530, 0.28, 0.294117647059, REFERRED
s1021, 0.0, 0.0, REFERRED
s1532, 0.0, 0.0, REFERRED
s1027, 0.72, 0.75, REFERRED
s1534, 0.0, 0.0, REFERRED
s1537, 0.64, 0.666666666667, REFERRED
s1536, 0.96, 1.0, REFERRED
hr317, 0.96, 1.0, REFERRED
hr316, 0.0, 0.0, ENACTED:SIGNED
hr315, 0.96, 1.0, REFERRED
hr314, 0.96, 1.0, REFERRED
hr313, 0.96, 1.0, PASS_OVER:HOUSE
hr312, 0.0, 0.0, REFERRED
hr311, 0.92, 0.932432432432, PASS_OVER:HOUSE
hr310, 0.48, 0.5, REFERRED
sjres15, 0.04, 0.0555555555556, REFERRED
hr319, 0.96, 1.0, REFERRED
hr318, 0.56, 0.56338028169, REFERRED
hr1395, 0.0, 0.0, REFERRED
hr1403, 0.0, 0.0, REFERRED
hr3427, 0.2, 0.2, REFERRED
hr3426, 0.64, 0.666666666667, REFERRED
hr3425, 0.0, 0.0, REFERRED
hr3424, 0.32, 0.333333333333, REFERRED
hr3423, 0.32, 0.333333333333, REFERRED
hr3422, 0.32, 0.333333333333, REFERRED
hr3421, 0.8, 0.8, REFERRED
hr3420, 0.96, 1.0, REFERRED
hr2114, 0.48, 0.5, REFERRED
hr2115, 0.96, 1.0, REFERRED
hr2116, 0.0, 0.0, REFERRED
hr2117, 0.0, 0.0, REFERRED
hr2110, 0.0, 0.0, REFERRED
hr2111, 0.0, 0.0, REFERRED
hr3429, 0.96, 1.0, REFERRED
hr3428, 0.48, 0.5, REFERRED
hr5462, 0.48, 0.5, PASSED:BILL
hr4757, 0.64, 0.666666666667, REFERRED
hr3609, 0.2, 0.222222222222, REPORTED
hr3607, 0.96, 1.0, REFERRED
hr3606, 0.96, 1.0, REPORTED
hr3605, 0.32, 0.333333333333, REPORTED
hr3604, 0.96, 1.0, REFERRED
hr3603, 0.64, 0.666666666667, REFERRED
hr3602, 0.08, 0.0833333333333, REFERRED
hr3601, 0.96, 0.96875, REFERRED
hr3600, 0.16, 0.175675675676, REFERRED
s1064, 0.08, 0.0909090909091, REFERRED
hr1370, 0.0, 0.0, REFERRED
hr4750, 0.72, 0.75, REFERRED
hr2808, 0.0, 0.0, REFERRED
hr2809, 0.96, 0.992537313433, REFERRED
hr2803, 0.48, 0.5, REFERRED
hr2800, 0.08, 0.1, REFERRED
hr2801, 0.6, 0.625, REFERRED
hr2806, 0.84, 0.857142857143, REFERRED
hr2807, 0.44, 0.472972972973, REPORTED
hr2804, 0.96, 1.0, PASS_OVER:HOUSE
hr2805, 0.68, 0.711538461538, REFERRED
s878, 0.0, 0.0, REFERRED
s879, 0.0, 0.0, REFERRED
hr2488, 0.0, 0.0, REFERRED
hr2489, 0.0, 0.0, REFERRED
hr2486, 0.0, 0.0, REFERRED
hr2487, 0.0, 0.0, REFERRED
hr2484, 0.24, 0.25, REFERRED
hr2485, 0.0, 0.0, REFERRED
hr2482, 0.04, 0.0571428571429, REFERRED
hr2483, 0.0, 0.0, REFERRED
hr2480, 0.0, 0.0, REFERRED
hr2481, 0.96, 1.0, PASS_OVER:HOUSE
hr1379, 0.32, 0.357142857143, REFERRED
hr2607, 0.32, 0.364864864865, REFERRED
hr1378, 0.0, 0.025641025641, REPORTED
hr2600, 0.48, 0.5, ENACTED:SIGNED
hr2601, 0.0, 0.0, REFERRED
hr2602, 0.96, 1.0, REFERRED
hr2603, 0.96, 1.0, REFERRED
sjres18, 0.0, 0.0, REFERRED
hr4655, 0.96, 1.0, REFERRED
hr1402, 0.32, 0.333333333333, ENACTED:SIGNED
hr4654, 0.96, 1.0, REFERRED
hr490, 0.24, 0.25, REFERRED
hr491, 0.64, 0.666666666667, REFERRED
hr492, 0.96, 1.0, REFERRED
hr493, 0.92, 0.928571428571, REFERRED
hr494, 0.4, 0.423076923077, REFERRED
hr495, 0.6, 0.627329192547, REFERRED
hr496, 0.8, 0.833333333333, REFERRED
hr497, 0.48, 0.5, REFERRED
hr498, 0.16, 0.178217821782, REFERRED
hr499, 0.04, 0.0526315789474, REFERRED
hr4663, 0.24, 0.25, REFERRED
hr1057, 0.0, 0.0, REFERRED
hr3368, 0.0, 0.0, REFERRED
hr3739, 0.0, 0.0, REFERRED
hr3369, 0.24, 0.25, REFERRED
hr3738, 0.0, 0.0, REFERRED
hr4009, 0.48, 0.5, REFERRED
hr5134, 0.48, 0.5, ENACTED:SIGNED
hr4172, 0.36, 0.384615384615, REFERRED
hr20, 0.0, 0.00621118012422, REFERRED
hr21, 0.0, 0.0, REFERRED
hr3733, 0.0, 0.0, REFERRED
hr22, 0.68, 0.722222222222, REFERRED
hr3732, 0.96, 0.984126984127, REPORTED
hr380, 0.0, 0.0, REFERRED
hr23, 0.96, 1.0, REFERRED
hr381, 0.0, 0.0, REFERRED
hr382, 0.96, 1.0, REFERRED
hr25, 0.96, 0.973684210526, REFERRED
hr383, 0.76, 0.777777777778, REFERRED
s1958, 0.0, 0.0, REFERRED
hr26, 0.0, 0.0, REFERRED
s498, 0.96, 1.0, REFERRED
s499, 0.96, 1.0, REFERRED
s496, 0.72, 0.75, REFERRED
s497, 0.0, 0.0, REFERRED
s494, 0.0, 0.0, REFERRED
s495, 0.96, 1.0, REFERRED
s492, 0.96, 1.0, REFERRED
s493, 0.48, 0.5, REFERRED
s490, 0.72, 0.75, REFERRED
s491, 0.16, 0.181818181818, REPORTED
hr3366, 0.96, 1.0, PASS_OVER:HOUSE
hr3367, 0.76, 0.777777777778, REFERRED
hr4687, 0.0, 0.0, REFERRED
hr4406, 0.96, 1.0, REFERRED
hr4680, 0.0, 0.0, REFERRED
hr4407, 0.84, 0.882352941176, REFERRED
hr149, 0.96, 1.0, REFERRED
hr146, 0.28, 0.285714285714, REFERRED
hr573, 0.08, 0.0810810810811, PASS_OVER:HOUSE
hr1902, 0.2, 0.2, REFERRED
hr1903, 0.48, 0.5, REFERRED
hr1900, 0.88, 0.913043478261, PASS_OVER:HOUSE
hr1901, 0.96, 1.0, REFERRED
hr1906, 0.08, 0.0833333333333, REFERRED
hr1907, 0.0, 0.0, REFERRED
hr1904, 0.68, 0.702127659574, REFERRED
hr1905, 0.36, 0.365384615385, REFERRED
hr4404, 0.64, 0.666666666667, REFERRED
hr4405, 0.0, 0.0, REFERRED
hr1908, 0.96, 1.0, REFERRED
hr1909, 0.8, 0.833333333333, REFERRED
hr4152, 0.4, 0.4, ENACTED:SIGNED
hr4153, 0.96, 1.0, REFERRED
hr4402, 0.0, 0.0, REPORTED
hr4151, 0.64, 0.666666666667, REFERRED
hr128, 0.0, 0.0, REFERRED
hr129, 0.04, 0.0714285714286, REFERRED
hr4374, 0.96, 1.0, REFERRED
hr4375, 0.4, 0.444444444444, REFERRED
hr4372, 0.08, 0.0909090909091, REFERRED
hr4373, 0.0, 0.0, REFERRED
hr4370, 0.96, 1.0, REFERRED
hr4371, 0.96, 1.0, REFERRED
hr120, 0.0, 0.0, REFERRED
hr121, 0.0, 0.0, REFERRED
