226 0.8
226 0.2
227 0.2
227 0.2
214 1.0
214 0.2
214 0.4
214 0.2
213 0.2
213 0.2
214 0.2
213 0.2
214 0.2
214 0.2
207 0.2
207 0.2
207 0.2
207 0.2
207 0.2
207 0.2
211 0.4
207 0.2
211 0.4
211 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.2
306 0.2
306 0.2
908 0.2
731 0.2
729 0.2
723 1.0
918 0.2
918 0.2
916 0.2
909 1.0
919 0.2
213 0.2
104 0.2
104 0.2
123 0.2
123 0.2
104 0.2
104 0.2
104 0.2
123 0.2
104 0.2
104 0.2
104 0.2
123 0.2
123 0.2
123 0.2
123 0.2
104 0.2
123 0.2
123 0.2
123 0.2
104 0.2
205 0.2
205 0.2
205 0.2
205 0.2
205 0.2
205 0.2
205 0.2
205 0.2
205 0.2
205 0.2
509 0.2
509 0.2
509 0.4
417 0.2
509 0.2
509 0.2
509 0.2
509 0.2
509 0.2
509 0.2
213 1.0
213 0.2
213 0.2
213 0.8
213 0.2
213 0.2
213 0.8
213 0.2
213 0.2
213 0.4
204 0.2
204 0.2
204 0.2
204 0.2
204 0.2
204 1.0
204 0.2
204 0.2
204 0.2
204 0.2
506 0.2
506 0.2
425 0.2
425 0.2
425 0.2
425 0.6
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
122 0.2
122 0.2
122 0.2
122 0.2
123 0.2
123 0.4
123 0.4
123 0.4
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
122 0.2
401 0.8
123 0.2
1002 0.2
409 0.2
409 0.2
409 0.2
409 0.2
409 0.2
409 0.2
409 0.2
409 0.2
409 0.2
409 0.4
227 0.8
227 0.2
227 0.2
227 0.2
227 0.2
227 0.2
227 0.2
227 0.2
227 0.2
227 0.2
214 0.2
214 1.0
214 0.2
214 0.2
214 0.2
214 0.2
214 0.2
214 0.2
214 0.4
214 0.2
314 0.2
314 0.2
314 0.4
314 0.4
318 0.2
318 0.2
318 0.2
318 0.2
318 0.2
318 0.2
213 0.6
213 0.2
213 0.2
213 0.2
213 0.2
213 0.2
213 0.2
213 0.2
213 0.2
213 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 1.0
609 0.2
709 0.2
410 0.2
521 0.2
305 0.2
327 0.2
211 0.2
304 0.2
710 0.2
714 0.2
131 0.2
509 0.4
104 0.2
114 0.8
123 0.2
123 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
205 0.2
205 1.0
205 0.2
205 0.2
205 0.2
205 0.8
205 0.2
205 0.2
205 0.2
205 0.2
409 0.2
409 0.2
409 0.2
409 0.4
514 0.2
514 0.2
513 0.2
409 0.2
514 0.2
215 0.4
513 0.2
513 0.2
513 0.4
409 0.2
409 0.4
201 0.2
201 0.2
201 0.2
129 0.2
129 0.2
129 0.2
201 0.2
201 0.2
201 0.2
201 0.8
425 0.2
425 0.2
425 0.2
425 0.2
425 0.2
425 0.2
425 0.2
425 0.2
425 0.2
225 0.8
225 0.2
306 0.2
306 0.2
306 0.8
306 0.8
306 0.2
306 0.2
306 0.2
306 0.2
306 0.2
306 0.2
225 0.2
927 0.2
322 0.2
322 0.2
408 0.2
408 0.2
322 0.2
322 0.2
322 0.2
322 0.2
409 0.2
408 0.6
122 0.2
122 0.2
122 0.2
122 0.2
122 0.2
122 0.2
122 0.4
122 0.2
122 0.2
318 0.2
318 0.2
318 0.2
318 0.2
318 0.2
318 0.2
318 0.2
318 0.2
318 0.2
318 0.2
312 0.4
521 1.0
312 0.2
312 0.2
312 0.2
506 0.2
312 0.2
506 0.2
312 0.4
312 0.4
312 0.2
212 0.4
212 0.2
212 0.6
212 0.2
212 0.4
212 0.4
212 0.2
212 0.2
212 0.2
212 0.2
305 0.2
305 0.2
304 0.2
304 0.2
305 0.4
305 0.2
304 0.2
304 0.2
304 0.2
304 0.2
210 0.2
204 0.2
1030 0.2
1030 0.2
1113 0.2
1113 0.2
109 0.8
1115 0.2
116 0.2
110 1.0
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
114 0.2
114 0.2
114 0.8
114 0.2
114 0.2
114 0.2
114 0.2
114 0.2
114 0.2
114 0.2
124 0.2
124 0.2
123 0.2
123 0.2
123 0.4
123 0.2
124 0.2
124 0.2
123 0.4
124 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
514 0.2
514 0.2
514 0.2
514 0.2
514 0.2
514 0.2
514 0.4
514 0.2
514 0.2
514 0.6
204 0.2
204 0.2
204 0.2
204 0.2
201 0.2
201 0.8
204 0.2
204 0.2
204 0.2
204 0.2
306 0.8
306 0.2
306 0.2
306 0.4
306 0.2
306 0.2
306 0.2
306 0.2
306 0.2
306 0.2
319 0.2
319 1.0
319 0.2
319 0.2
319 0.2
319 0.2
319 0.2
319 0.2
320 0.2
320 0.2
425 0.2
425 0.4
215 0.2
415 0.2
415 0.4
415 0.2
415 0.2
415 0.2
415 0.2
415 0.2
415 0.2
415 0.2
415 0.2
304 0.2
304 0.2
228 0.2
228 0.2
228 0.2
228 0.2
304 0.2
304 0.2
304 0.2
304 0.2
313 0.2
313 0.4
313 0.2
313 0.2
312 1.0
312 0.2
313 0.2
313 0.2
313 0.2
313 0.2
123 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.8
104 0.2
104 0.2
104 0.2
104 0.2
104 1.0
425 0.2
124 0.2
124 0.4
124 0.2
124 0.2
124 0.4
124 1.0
114 0.2
114 0.2
114 0.2
114 0.2
124 0.2
124 0.2
425 0.4
206 0.2
206 0.2
206 0.4
206 0.2
206 0.2
206 1.0
205 0.8
206 0.2
206 0.2
206 0.2
515 0.4
515 0.2
514 0.2
514 0.2
514 0.2
515 0.2
515 0.2
515 0.2
514 0.6
125 0.2
125 0.2
125 0.2
125 0.2
125 0.2
125 0.2
125 0.2
125 0.2
125 0.2
125 0.2
214 0.4
214 0.2
214 0.2
214 0.2
214 0.2
214 0.2
214 0.2
214 0.2
214 0.2
214 0.2
319 0.2
319 0.2
318 0.6
318 0.2
319 0.4
319 0.2
319 0.2
319 0.2
319 0.6
319 0.2
509 0.2
228 0.2
228 0.2
226 0.2
228 0.2
228 0.8
228 0.2
228 0.2
228 0.2
228 0.2
228 0.8
228 0.2
226 0.2
226 0.2
226 0.2
226 0.2
226 0.2
416 0.2
416 0.2
416 0.2
416 0.4
416 0.2
416 0.2
416 0.2
416 0.2
416 0.2
415 0.4
114 0.2
114 0.2
114 0.2
305 0.2
305 0.2
305 0.4
114 0.2
305 0.2
305 0.2
305 0.2
305 0.2
114 0.2
305 0.2
305 0.2
114 0.8
124 0.2
124 0.2
228 0.4
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
313 0.2
313 0.2
313 0.2
313 0.2
313 0.2
313 0.2
313 0.2
313 0.2
313 0.4
313 0.4
320 0.2
320 0.2
124 0.2
124 0.2
124 0.2
124 0.2
124 0.2
124 0.2
124 0.4
124 0.2
124 0.2
124 0.4
320 0.2
226 0.2
226 0.2
226 0.2
226 0.2
226 0.2
226 0.6
226 0.2
226 0.6
226 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.4
206 0.2
206 0.4
206 0.2
206 0.2
206 0.2
129 0.2
129 0.2
125 0.2
125 0.2
129 0.2
129 0.2
129 0.2
129 0.2
129 0.2
129 0.2
508 0.6
508 0.2
508 0.2
508 1.0
507 0.2
508 0.2
508 0.2
508 0.2
508 0.2
508 0.2
214 0.2
214 0.2
214 0.2
214 0.2
214 1.0
214 0.2
214 0.2
214 0.8
214 0.2
214 0.2
515 0.2
516 0.2
515 0.2
515 0.2
515 0.2
515 0.2
515 0.4
515 0.2
103 0.2
516 0.2
103 0.2
321 0.2
321 0.2
321 0.2
321 0.2
321 0.2
321 0.2
321 0.2
321 0.2
320 0.2
320 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.8
228 0.2
228 0.2
228 0.2
228 0.2
228 0.8
103 0.2
411 0.4
118 0.2
118 0.2
411 0.2
104 0.2
104 0.2
104 0.2
115 0.2
103 0.2
103 0.2
104 0.2
104 0.2
411 0.2
411 0.2
410 0.2
411 0.2
410 0.2
410 0.2
411 0.2
411 0.2
411 0.2
411 0.2
305 0.2
305 0.2
304 0.2
304 0.2
304 0.2
304 0.2
304 0.2
304 0.2
305 0.2
305 0.2
307 0.2
411 0.2
411 0.4
228 0.2
228 0.2
228 0.2
228 0.4
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
225 0.2
314 0.2
314 0.2
314 0.2
314 0.2
314 0.2
314 0.2
314 0.2
314 0.2
314 0.2
314 0.2
124 0.2
124 0.2
124 0.2
124 0.4
128 1.0
128 0.4
128 0.4
124 0.2
128 0.4
128 0.2
227 0.2
227 0.2
227 0.6
227 0.2
227 0.2
227 0.4
227 0.2
227 0.2
228 0.2
227 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
507 0.6
507 0.2
507 0.2
507 0.2
507 0.2
507 0.2
507 0.2
507 0.2
507 0.2
507 0.4
214 0.2
214 0.2
214 0.2
214 0.4
214 0.2
214 0.2
214 0.2
214 0.4
214 0.2
214 0.2
516 0.2
516 0.4
516 0.2
516 0.2
516 0.4
516 0.4
516 0.2
516 0.2
516 0.2
516 0.2
103 0.2
103 0.2
103 0.2
103 0.4
103 0.2
103 0.2
103 0.2
320 0.2
320 0.2
320 0.2
320 1.0
320 0.2
320 0.2
103 0.2
103 0.2
214 0.2
213 0.2
411 0.2
411 1.0
411 0.2
411 0.2
411 0.2
411 0.2
122 0.2
122 0.2
125 0.2
122 0.2
206 0.2
206 0.2
213 0.2
212 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.2
306 0.2
306 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 1.0
228 0.2
228 0.2
228 0.2
228 0.2
314 0.6
314 0.2
314 0.2
314 0.2
314 0.2
314 0.2
314 0.2
314 0.2
314 0.2
314 0.4
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
103 0.2
103 0.2
104 0.2
104 1.0
129 0.2
129 0.2
128 0.6
129 0.2
128 0.4
128 0.2
128 0.4
128 0.2
128 0.2
128 0.4
214 0.4
214 0.2
214 0.4
214 0.2
214 0.2
214 0.2
214 0.4
214 0.2
214 0.2
214 0.6
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.6
206 0.2
206 0.2
206 0.2
206 0.2
206 0.8
206 0.2
206 0.2
206 0.8
123 0.2
206 0.4
206 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
425 0.2
125 0.2
125 0.4
123 0.2
123 0.2
123 0.8
123 0.2
123 0.2
123 0.2
125 0.2
125 0.2
130 0.2
130 0.2
130 0.2
130 0.2
130 0.2
130 0.2
130 0.2
130 0.2
130 0.2
130 0.2
214 0.2
214 0.2
214 0.4
214 0.2
214 0.2
214 0.8
214 0.2
214 0.2
214 0.2
214 0.2
520 0.2
520 0.2
516 0.2
516 0.2
516 0.2
516 0.4
516 0.2
516 0.2
516 1.0
516 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.4
103 0.2
103 0.2
103 0.2
103 0.2
418 0.2
418 0.4
418 0.2
418 0.2
418 0.2
418 0.2
418 0.2
418 0.2
418 0.2
418 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.2
305 0.8
305 0.2
305 0.2
305 0.2
305 0.2
314 0.2
318 0.2
312 0.2
314 0.2
226 0.2
306 0.2
214 0.2
214 0.2
412 0.2
415 0.2
307 0.2
307 0.2
307 0.2
307 0.2
307 0.2
307 0.2
307 0.2
307 0.4
307 0.2
307 0.4
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.2
123 0.8
123 0.2
123 0.2
123 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
204 0.2
204 0.2
204 0.2
204 0.2
204 0.2
204 0.4
204 0.4
204 0.2
204 0.2
204 0.2
130 0.2
130 0.2
129 0.2
129 0.2
129 0.2
129 0.2
129 0.2
129 0.2
129 0.4
129 0.2
226 0.2
225 0.2
225 0.2
225 0.6
225 0.4
225 0.4
214 0.4
214 0.2
214 0.4
214 0.2
513 0.2
514 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.2
206 0.4
206 0.2
513 0.4
123 0.2
123 0.8
123 0.2
123 0.2
123 0.2
123 0.2
123 1.0
123 0.4
123 0.2
123 0.2
215 0.2
215 0.2
131 0.2
131 0.2
131 0.2
305 0.2
131 0.2
131 0.2
131 0.2
131 0.2
131 0.2
131 0.2
227 0.2
227 0.2
226 0.2
226 0.2
226 0.2
122 0.2
227 0.2
226 0.2
226 0.2
215 0.2
215 0.2
215 0.2
215 0.2
215 0.2
215 0.2
215 0.2
225 0.2
215 0.2
215 0.2
1001 0.8
1001 0.8
225 0.2
225 0.2
1002 0.2
521 0.2
521 0.2
521 0.2
521 0.2
521 0.4
225 0.4
521 0.2
521 0.2
520 0.2
520 0.2
103 0.2
103 0.4
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
212 0.2
208 0.2
208 0.2
208 0.2
208 0.2
208 1.0
208 0.2
208 0.2
208 0.2
208 0.4
418 0.2
418 0.2
418 0.2
418 0.2
423 0.2
422 0.2
422 0.2
422 0.2
423 0.2
423 0.2
425 0.2
228 0.2
228 0.2
228 0.2
228 0.4
228 0.2
228 0.2
228 0.4
228 0.2
228 0.2
228 0.4
226 0.2
226 0.2
426 0.2
423 0.2
423 0.2
522 0.2
517 0.2
514 0.2
514 0.2
614 0.2
522 0.2
226 0.4
226 0.2
311 0.2
311 0.2
311 0.2
311 0.2
311 0.4
307 0.2
311 1.0
311 0.2
311 0.2
311 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
131 0.2
131 0.2
131 0.2
131 0.4
131 0.2
131 0.2
131 0.4
131 0.2
204 0.4
204 0.2
320 0.2
115 0.2
115 0.2
115 0.2
115 0.2
115 0.2
115 0.2
115 0.2
115 0.2
115 0.2
115 0.2
214 0.2
214 0.4
214 0.4
214 0.2
214 0.4
214 0.4
214 0.2
214 0.4
214 0.2
214 0.2
208 0.2
208 0.2
208 0.2
208 1.0
208 0.2
208 0.2
206 0.2
206 0.2
208 0.2
208 0.8
123 0.2
123 0.2
123 0.2
122 0.2
123 0.8
123 1.0
123 0.2
123 0.2
123 0.2
123 0.2
425 0.2
425 0.2
425 0.2
425 0.2
425 0.2
425 0.2
425 0.2
425 0.2
425 0.2
425 0.4
215 0.2
215 0.2
215 0.2
215 0.8
215 0.2
215 1.0
215 0.2
215 0.2
215 0.2
215 0.2
103 0.2
103 0.8
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
212 0.2
212 0.2
212 0.2
212 0.2
212 0.2
212 0.2
212 0.2
212 0.2
212 0.2
212 0.2
417 0.2
417 0.2
417 0.2
417 0.2
416 0.6
417 0.2
416 0.2
416 0.6
416 0.2
416 0.4
228 0.4
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
410 0.2
410 0.2
409 0.2
409 0.4
410 0.2
410 0.4
410 0.2
410 0.2
410 0.2
410 0.2
226 0.2
226 0.2
226 0.2
226 0.2
226 0.2
226 0.2
226 0.2
226 0.2
909 0.2
910 1.0
226 0.2
226 0.2
312 0.2
312 0.2
312 0.2
312 0.2
311 0.2
312 0.2
311 0.2
311 0.2
312 0.2
312 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.2
104 0.4
104 0.2
104 0.2
207 0.2
207 0.6
207 1.0
207 1.0
207 0.2
207 0.2
207 0.2
207 0.4
207 0.2
207 0.2
115 0.2
115 0.2
115 0.2
115 1.0
115 0.2
115 0.8
115 0.2
115 0.2
115 0.8
115 0.2
214 0.2
214 0.6
214 0.4
214 0.2
214 0.2
214 0.2
214 0.4
214 0.6
214 0.2
214 0.2
206 1.0
206 0.2
206 0.4
206 0.2
206 0.2
206 0.4
206 0.2
206 0.2
206 0.2
206 0.2
122 0.2
122 0.2
122 0.2
122 0.2
122 0.2
122 0.2
122 0.2
122 0.2
122 0.2
122 0.2
425 0.2
425 0.2
425 0.2
425 0.2
122 0.2
122 0.2
425 0.2
425 0.2
122 0.2
122 0.2
122 0.4
122 0.2
122 0.2
122 0.2
122 0.2
122 0.2
215 0.2
215 0.2
215 0.2
215 0.8
215 0.2
215 0.2
215 0.2
215 0.2
215 0.2
215 0.2
103 0.2
103 0.2
103 0.2
103 0.8
103 0.2
103 1.0
103 0.2
103 0.2
103 0.2
103 0.8
618 0.2
213 0.2
213 0.2
628 0.2
212 1.0
212 0.2
212 0.2
212 0.2
213 0.8
724 0.2
213 0.2
213 0.8
724 0.2
724 0.2
801 0.2
418 0.2
418 0.2
801 0.2
417 0.2
417 0.2
417 0.4
801 0.2
417 0.2
417 0.2
417 0.4
417 0.2
304 0.2
304 0.2
304 0.8
304 0.4
304 1.0
228 0.2
228 0.4
228 0.8
304 0.2
304 0.8
409 0.4
409 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
409 0.2
103 0.2
225 1.0
215 0.2
215 0.8
215 0.2
930 0.2
930 0.2
225 0.2
225 0.2
925 0.2
925 0.2
930 0.2
225 0.2
911 0.2
911 0.2
916 0.2
912 0.2
1003 0.2
1003 0.2
1003 0.8
1003 0.8
1003 0.2
1003 0.2
1003 0.2
1003 0.8
312 0.2
312 0.2
1008 0.8
1004 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
207 0.2
204 0.2
204 0.4
204 0.4
204 0.6
204 0.2
204 0.2
204 0.2
204 0.2
204 0.4
213 0.2
213 0.2
213 0.2
213 0.2
214 0.2
214 0.2
214 0.2
214 0.4
214 0.2
214 0.2
122 0.2
122 0.8
122 0.2
122 1.0
122 0.2
122 0.2
122 0.2
122 0.2
122 0.2
122 0.2
114 0.2
114 0.2
114 0.2
114 0.2
114 0.2
114 0.2
114 0.2
114 0.2
115 0.2
425 0.6
425 0.2
425 0.2
425 0.2
425 0.2
425 0.2
425 0.2
425 0.6
425 0.2
425 0.2
215 0.2
215 0.8
214 0.4
215 0.2
215 0.8
215 0.2
215 0.8
215 0.2
215 0.2
215 0.2
213 0.8
213 0.2
213 0.2
213 0.2
213 0.2
213 0.2
213 0.2
213 0.2
213 0.4
213 0.2
122 0.2
122 1.0
227 0.2
122 0.2
122 0.6
122 0.4
122 0.2
122 1.0
122 0.4
122 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
228 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
1003 0.2
1003 0.8
225 0.2
226 0.4
1001 0.8
1002 0.8
225 0.2
225 0.2
1003 1.0
1003 0.8
225 0.2
1003 0.8
1015 0.2
1015 0.2
1015 0.2
1022 0.2
1008 0.8
1008 1.0
1009 0.2
1010 0.2
1023 0.2
1028 0.8
423 0.4
423 0.4
423 0.2
423 0.2
423 0.2
423 0.2
423 0.2
423 0.2
423 0.4
423 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
103 0.2
207 0.4
207 0.2
103 0.2
207 0.2
207 0.2
207 1.0
207 0.2
207 0.2
207 0.4
207 1.0
207 0.2
214 0.2
214 0.2
214 0.2
214 1.0
214 0.2
214 0.2
214 0.2
214 0.2
214 0.2
214 0.2
122 0.4
122 0.2
118 0.2
118 0.2
118 0.2
118 0.2
122 0.2
122 0.2
118 1.0
121 1.0
115 0.2
115 0.2
115 1.0
115 1.0
115 0.2
115 0.8
115 0.2
115 1.0
115 1.0
115 0.2
424 0.2
424 0.2
424 0.2
424 0.2
424 0.2
424 0.2
424 0.2
424 0.2
424 0.2
424 0.2
