hr3674, 0.4
hr3675, 1.0
hr2819, 0.7
hr2818, 0.0
hr2811, 0.0
hr2810, 0.7
hr2813, 1.0
hr2812, 0.0
hr2815, 0.0
hr2814, 1.0
hr2817, 1.0
hr2816, 0.0
hr469, 0.0
hr468, 0.0
hr465, 0.3
hr464, 0.0
hr467, 0.0
hr466, 0.0
hr461, 0.8
hr460, 0.2
hr463, 1.0
hr462, 0.8
hr5634, 0.0
hr5635, 0.0
hr5636, 0.0
hr5637, 0.0
hr5630, 0.4
hr5631, 0.3
hr5632, 1.0
hr5633, 0.0
hr5638, 1.0
hr5639, 0.0
hr4419, 1.0
hr4418, 0.6
hr4149, 0.3
hr4148, 0.0
hr4413, 0.5
hr4412, 1.0
hr4147, 0.0
hr4410, 0.0
hr4141, 0.7
hr4140, 0.0
hr4143, 0.5
hr4414, 0.5
hr560, 0.0
hr561, 0.6
hr2091, 1.0
hr569, 0.4
hr3441, 0.0
hr3440, 0.0
hr3443, 0.1
hr3442, 0.0
hr3445, 0.0
hr3444, 0.7
hr3447, 1.0
hr3446, 0.0
hr3449, 0.0
hr3448, 0.7
hr2718, 1.0
hr2719, 0.5
hr2716, 0.0
hr2717, 0.8
hr2714, 1.0
hr2715, 0.2
hr2712, 0.0
hr2713, 1.0
hr2710, 1.0
hr2711, 1.0
hr2323, 1.0
hr2763, 0.4
hr2762, 1.0
hr2761, 0.1
hr2760, 0.0
hr2767, 1.0
hr2766, 0.4
hr2765, 0.9
hr2764, 0.9
hr2235, 0.1
hr2234, 0.0
hr2237, 0.0
hr5159, 0.0
hr5158, 0.5
hr2236, 0.6
hr5151, 0.5
hr5150, 0.0
hr5153, 0.0
hr5152, 0.3
hr5155, 1.0
hr5154, 0.0
hr5157, 0.3
hr5156, 0.0
hr2233, 1.0
hr2232, 0.6
hr696, 0.5
hr1256, 0.5
hr694, 0.0
hr695, 1.0
hr692, 1.0
hr693, 0.6
hr690, 0.5
hr1257, 0.2
hr1254, 1.0
hr698, 0.2
hr699, 0.0
hr1255, 0.7
hr1252, 0.3
hr1253, 1.0
hr1250, 0.5
hr1251, 0.0
hr1380, 0.2
hr1381, 1.0
hr1382, 0.5
hr1383, 0.0
hr1928, 0.0
hr1929, 0.0
hr1386, 1.0
hr1387, 0.7
hr1924, 0.0
hr1925, 0.0
hr1434, 1.0
hr1435, 0.0
hr1920, 0.1
hr1433, 0.0
hr1922, 1.0
hr1923, 0.5
hr4350, 1.0
hr4351, 0.4
hr4352, 0.8
hr4353, 1.0
hr4354, 1.0
hr4355, 1.0
hr4356, 0.0
hr4357, 1.0
hr4606, 0.7
hr4607, 0.7
hr4604, 1.0
hr4605, 0.5
hr4602, 1.0
hr4603, 1.0
hr4600, 1.0
hr4601, 0.0
hr3878, 0.0
hr3879, 0.0
hr3870, 0.0
hr3871, 1.0
hr3872, 0.3
hr3873, 0.2
hr3874, 1.0
hr3875, 0.0
hr3876, 0.0
hr3877, 0.3
hr1658, 0.3
hr1659, 0.3
hr1652, 0.0
hr1653, 0.7
hr1650, 0.0
hr1651, 1.0
hr1656, 0.0
hr1657, 1.0
hr1654, 0.4
hr1655, 1.0
hr3388, 0.3
hr3389, 1.0
hr3382, 0.3
hr3383, 0.0
hr3380, 0.0
hr3381, 1.0
hr3386, 0.8
hr3387, 0.4
hr3384, 0.6
hr3385, 0.1
hr3126, 1.0
hr3127, 0.0
hr3124, 0.0
hr3125, 0.1
hr3650, 0.0
hr3651, 0.0
hr3120, 0.0
hr3653, 0.8
hr3658, 0.5
hr3659, 1.0
hr3128, 0.0
hr3129, 0.0
hr2381, 0.0
hr2380, 1.0
hr2831, 0.0
hr2830, 1.0
hr2385, 0.9
hr2384, 0.0
hr2387, 0.3
hr2386, 0.3
hr2389, 1.0
hr2388, 1.0
hr2839, 0.0
hr2838, 0.0
hr506, 0.0
hr507, 0.4
hr504, 1.0
hr505, 0.0
hr502, 0.0
hr503, 0.8
hr500, 0.0
hr501, 0.0
hr508, 0.4
hr509, 0.3
hr5432, 0.1
hr5433, 1.0
hr5430, 0.4
hr5431, 0.8
hr5436, 1.0
hr5437, 0.0
hr5434, 1.0
hr5435, 0.5
hr5438, 0.5
hr5439, 0.1
hr2525, 0.5
hr2524, 0.5
hr2527, 0.0
hr2526, 0.0
hr2521, 0.2
hr2520, 0.0
hr2523, 0.0
hr2522, 0.0
hr2529, 0.0
hr2528, 0.0
hr449, 1.0
hr448, 1.0
hr443, 1.0
hr442, 1.0
hr441, 1.0
hr440, 0.5
hr447, 0.9
hr446, 0.0
hr445, 0.3
hr444, 1.0
hr5388, 0.0
hr5389, 1.0
hr5384, 1.0
hr5385, 0.8
hr5386, 0.8
hr5387, 0.8
hr5380, 0.2
hr5381, 0.5
hr5382, 0.8
hr5383, 0.0
hr991, 0.5
hr990, 0.0
hr993, 1.0
hr992, 0.6
hr995, 1.0
hr994, 1.0
hr997, 1.0
hr996, 0.0
hr999, 1.0
hr998, 1.0
hr4167, 0.5
hr4166, 0.2
hr4165, 0.9
hr4164, 0.8
hr4163, 0.0
hr4162, 0.0
hr4161, 0.3
hr4160, 0.9
hr4169, 0.0
hr4168, 0.0
hr4291, 0.7
hr4290, 0.3
hr4293, 1.0
hr4292, 0.5
hr4295, 0.0
hr4294, 0.0
hr4297, 1.0
hr4296, 0.0
hr4299, 0.6
hr4298, 0.0
hr1526, 1.0
hr4835, 0.0
hr4834, 0.3
hr4837, 0.4
hr4836, 1.0
hr4831, 0.0
hr4830, 0.0
hr4833, 0.0
hr4832, 0.0
hr4839, 0.0
hr4838, 0.6
hr3469, 0.4
hr3468, 0.4
hr3463, 0.4
hr3462, 1.0
hr3461, 0.0
hr3460, 1.0
hr3467, 0.0
hr3466, 0.3
hr3465, 0.2
hr3464, 0.6
hr2738, 0.0
hr2739, 0.4
hr2730, 0.0
hr2731, 0.7
hr2732, 1.0
hr2733, 1.0
hr2734, 0.2
hr2735, 0.4
hr2736, 0.3
hr2737, 0.0
hr4754, 0.0
hr4027, 1.0
hr4024, 1.0
hr4025, 0.0
hr4022, 0.0
hr4023, 0.4
hr4020, 0.0
hr4021, 1.0
hr4246, 0.7
hr4247, 0.3
hr4244, 0.0
hr4245, 0.0
hr4242, 0.5
hr4243, 0.0
hr4240, 0.0
hr4933, 0.5
hr5173, 1.0
hr5172, 1.0
hr5171, 1.0
hr5170, 1.0
hr5177, 0.2
hr5176, 0.5
hr5175, 1.0
hr5174, 0.5
hr5179, 0.0
hr5178, 0.3
hr872, 0.0
hr1418, 0.1
hr1419, 0.0
hr1410, 0.4
hr1411, 0.0
hr1412, 0.5
hr1413, 0.0
hr1414, 0.0
hr1415, 0.0
hr1416, 0.7
hr1417, 0.8
hr4628, 0.3
hr4629, 0.0
hr4338, 0.0
hr4339, 0.0
hr4620, 0.0
hr4621, 0.7
hr4330, 0.5
hr4623, 0.4
hr4624, 0.0
hr4625, 0.5
hr4626, 0.5
hr4335, 0.0
hr3812, 1.0
hr3813, 0.0
hr3810, 0.3
hr3811, 1.0
hr3816, 0.0
hr3817, 0.0
hr3814, 1.0
hr3815, 1.0
hr3818, 1.0
hr3819, 1.0
hr1674, 1.0
hr1675, 1.0
hr1676, 0.7
hr1677, 0.0
hr1670, 0.0
hr1671, 0.3
hr1672, 1.0
hr1673, 1.0
hr870, 0.0
hr1678, 0.3
hr1679, 0.0
hr1335, 0.0
hr1442, 0.0
hr1441, 0.7
hr1440, 0.4
hr871, 0.0
hr1447, 0.0
hr1446, 0.9
hr1445, 0.6
hr1444, 0.3
hr876, 1.0
hr877, 0.3
hr1746, 1.0
hr875, 0.9
hr3100, 0.0
hr3101, 0.0
hr3102, 1.0
hr3103, 0.5
hr3104, 1.0
hr3105, 0.8
hr3106, 0.8
hr3107, 0.3
hr3108, 0.0
hr3109, 1.0
hr528, 1.0
hr529, 0.3
hr524, 0.9
hr525, 0.3
hr526, 0.0
hr527, 0.6
hr520, 0.0
hr521, 0.0
hr522, 1.0
hr523, 0.8
hr5418, 1.0
hr5419, 1.0
hr5414, 0.5
hr5415, 0.9
hr5416, 1.0
hr5417, 1.0
hr5410, 0.0
hr5411, 1.0
hr5412, 1.0
hr5413, 0.3
hr1424, 0.0
hr421, 0.5
hr420, 0.8
hr423, 0.7
hr422, 1.0
hr425, 1.0
hr424, 1.0
hr427, 0.0
hr2508, 0.6
hr2507, 1.0
hr2506, 0.5
hr2505, 0.0
hr2504, 0.4
hr2503, 1.0
hr2502, 0.0
hr2501, 0.9
hr2500, 0.6
hr1427, 0.4
hr1089, 0.0
hr1088, 1.0
hr1083, 0.8
hr1082, 1.0
hr1081, 0.9
hr1080, 0.0
hr1087, 0.0
hr1086, 0.0
hr1085, 0.0
hr1084, 0.0
hr825, 0.5
hr824, 1.0
hr827, 0.5
hr826, 0.9
hr821, 0.0
hr820, 0.0
hr1883, 0.7
hr1882, 1.0
hr1881, 1.0
hr1880, 0.3
hr1887, 0.0
hr1886, 0.4
hr1885, 0.0
hr1884, 0.1
hr1889, 0.5
hr1888, 1.0
hr4101, 0.8
hr4100, 1.0
hr4103, 0.0
hr4102, 0.6
hr4105, 0.0
hr4104, 0.0
hr4107, 0.0
hr4106, 0.9
hr4109, 0.1
hr4108, 0.0
hr4819, 0.5
hr4818, 0.1
hr4817, 0.0
hr4816, 0.0
hr4815, 0.0
hr4814, 0.2
hr4813, 1.0
hr4812, 0.6
hr4811, 0.9
hr4810, 0.8
hr2345, 1.0
hr2344, 0.7
hr2611, 0.5
hr2610, 1.0
hr2617, 0.0
hr2616, 0.0
hr2615, 0.8
hr2614, 0.3
hr2752, 0.7
hr2977, 0.5
hr2974, 0.3
hr2751, 0.7
hr2756, 0.0
hr2757, 0.0
hr2754, 0.7
hr2755, 0.0
hr2758, 0.0
hr2759, 0.0
hr2978, 0.0
hr2979, 0.0
hr4505, 0.0
hr5199, 0.5
hr5198, 0.0
hr4504, 0.0
hr5195, 0.4
hr5194, 1.0
hr5197, 0.0
hr5196, 0.5
hr5191, 0.0
hr4507, 0.3
hr5193, 0.8
hr5192, 1.0
hr4506, 0.0
hr4501, 0.0
hr4500, 0.0
hr4503, 0.0
hr4502, 1.0
hr818, 1.0
hr1472, 1.0
hr1473, 0.5
hr1470, 0.0
hr1471, 0.0
hr1476, 0.8
hr1477, 0.2
hr1474, 0.1
hr1475, 1.0
hr1478, 0.0
hr1479, 0.9
hr819, 1.0
hr3838, 0.5
hr3839, 0.0
hr3834, 1.0
hr3835, 1.0
hr3836, 0.5
hr3837, 0.7
hr3830, 1.0
hr3831, 1.0
hr3832, 0.0
hr3833, 0.3
hr1698, 0.1
hr1699, 0.0
hr1696, 0.2
hr1697, 0.4
hr1694, 0.5
hr1695, 0.1
hr1692, 0.1
hr1693, 0.9
hr1690, 0.2
hr1691, 0.0
hr1766, 0.0
hr1767, 0.0
hr4642, 0.0
hr4643, 0.0
hr4640, 0.3
hr4641, 0.2
hr4646, 0.4
hr4647, 0.5
hr4644, 0.1
hr4645, 0.2
hr4648, 0.0
hr4649, 1.0
hr4318, 1.0
hr4319, 1.0
hr1764, 1.0
hr3348, 1.0
hr3349, 0.4
hr3346, 0.2
hr3347, 1.0
hr3344, 0.5
hr3345, 0.6
hr3342, 1.0
hr3343, 0.5
hr3340, 1.0
hr3341, 1.0
hr817, 0.5
hr3698, 0.5
hr3699, 0.0
hr3168, 1.0
hr3169, 0.8
hr3690, 0.0
hr3691, 0.0
hr3160, 1.0
hr3693, 0.8
hr3166, 0.8
hr3167, 0.5
hr3696, 0.5
hr3697, 0.0
hr811, 0.2
hr812, 0.0
hr813, 0.4
hr548, 0.0
hr549, 0.5
hr542, 1.0
hr543, 0.4
hr540, 0.2
hr541, 0.1
hr546, 0.0
hr547, 0.0
hr544, 1.0
hr545, 0.0
hr2569, 0.0
hr2568, 0.0
hr409, 1.0
hr408, 1.0
hr407, 0.0
hr2560, 0.0
hr405, 0.0
hr404, 0.0
hr2565, 0.9
hr2564, 0.0
hr401, 0.6
hr400, 0.0
hr5036, 1.0
hr5037, 0.5
hr5034, 1.0
hr5035, 1.0
hr5032, 0.3
hr5033, 0.0
hr5030, 0.6
hr5031, 0.4
hr5038, 0.0
hr5039, 0.0
hr1869, 0.7
hr1868, 0.9
hr1865, 0.0
hr1864, 0.5
hr1867, 0.4
hr1866, 1.0
hr1861, 0.8
hr1860, 1.0
hr1863, 0.4
hr1862, 0.3
hr4129, 0.4
hr4128, 0.0
hr4123, 0.0
hr4122, 0.0
hr4121, 0.0
hr4120, 0.4
hr4127, 0.0
hr4126, 0.0
hr4125, 0.0
hr4124, 0.0
hr4156, 0.6
hr4789, 1.0
hr4788, 1.0
hr4787, 1.0
hr4786, 0.4
hr4785, 0.6
hr4784, 0.0
hr4783, 0.0
hr4782, 0.0
hr4781, 0.7
hr4780, 0.6
hr4155, 1.0
hr4400, 0.2
hr4401, 0.0
hr4150, 0.7
hr4403, 0.2
hr4376, 0.0
hr399, 0.1
hr398, 0.0
hr397, 1.0
hr396, 1.0
hr395, 0.3
hr394, 0.0
hr393, 0.0
hr392, 0.0
hr391, 1.0
hr390, 0.0
hr4879, 0.2
hr4878, 0.6
hr3556, 0.2
hr4871, 1.0
hr4870, 1.0
hr4873, 1.0
hr4872, 0.7
hr4875, 1.0
hr4874, 1.0
hr4877, 0.0
hr4876, 0.0
hr3550, 1.0
hr4378, 0.3
hr4379, 1.0
hr3575, 0.0
hr3574, 0.0
hr3577, 0.0
hr3576, 0.8
hr3571, 0.2
hr3570, 0.9
hr3573, 0.4
hr3572, 0.0
hr3579, 1.0
hr3578, 0.9
hr2950, 1.0
hr2951, 1.0
hr2952, 0.5
hr2953, 0.0
hr2778, 1.0
hr2779, 1.0
hr2956, 0.0
hr2957, 0.3
hr2774, 1.0
hr2775, 1.0
hr2776, 0.8
hr2777, 1.0
hr2770, 0.0
hr2771, 0.8
hr2772, 0.3
hr2773, 0.2
hr5209, 0.4
hr5208, 1.0
hr5205, 0.5
hr5204, 1.0
hr5207, 0.3
hr5206, 0.5
hr5201, 1.0
hr5200, 0.0
hr5203, 1.0
hr5202, 1.0
hr91, 0.0
hr90, 0.0
hr93, 0.0
hr92, 0.0
hr95, 1.0
hr94, 0.7
hr97, 0.0
hr96, 0.1
hr99, 0.0
hr98, 0.0
hr889, 0.0
hr888, 1.0
hr1245, 0.0
hr836, 0.4
hr1244, 1.0
hr1247, 0.2
hr1246, 0.0
hr1241, 0.7
hr1240, 0.1
hr837, 0.0
hr1243, 0.0
hr1242, 1.0
hr1458, 0.5
hr1459, 1.0
hr1328, 0.3
hr1329, 0.1
hr1326, 0.8
hr1327, 0.4
hr1324, 0.0
hr1325, 0.5
hr1322, 0.1
hr1323, 0.0
hr1452, 0.0
hr1321, 0.0
hr834, 0.8
hr835, 0.0
hr832, 0.0
hr833, 0.7
hr830, 0.8
hr4668, 1.0
hr4669, 0.5
hr4664, 0.0
hr4665, 0.0
hr4666, 0.0
hr4667, 0.0
hr4660, 1.0
hr4661, 1.0
hr4662, 1.0
hr4663, 0.3
hr3368, 0.0
hr3369, 0.2
hr831, 0.2
hr3360, 0.3
hr3361, 0.5
hr3362, 1.0
hr3363, 0.7
hr3364, 0.4
hr3365, 1.0
hr3366, 1.0
hr3367, 0.8
hr2891, 0.0
hr2890, 0.0
hr2893, 0.0
hr2892, 0.9
hr2895, 0.0
hr2894, 1.0
hr2897, 0.0
hr2896, 0.0
hr2899, 0.5
hr2898, 0.7
hr2099, 1.0
hr2098, 0.9
hr562, 0.1
hr563, 0.0
hr564, 0.0
hr565, 0.0
hr566, 0.5
hr567, 1.0
hr568, 1.0
hr2090, 0.8
hr2093, 0.9
hr2092, 0.9
hr2095, 1.0
hr2094, 0.5
hr2097, 1.0
hr2096, 0.0
hr3144, 0.0
hr3145, 0.3
hr3146, 0.2
hr3147, 0.0
hr3140, 1.0
hr3141, 0.5
hr3142, 0.0
hr3143, 0.6
hr3148, 0.0
hr3149, 0.0
hr2543, 0.4
hr2542, 0.9
hr2541, 1.0
hr2540, 0.2
hr2547, 0.8
hr2546, 0.9
hr2545, 0.0
hr2544, 1.0
hr2549, 0.0
hr2548, 0.4
hr2239, 0.9
hr2238, 0.4
hr5010, 0.0
hr5011, 0.0
hr5012, 0.0
hr5013, 1.0
hr5014, 1.0
hr5015, 0.2
hr5016, 0.0
hr5017, 1.0
hr5018, 1.0
hr5019, 0.2
hr1394, 1.0
hr697, 0.5
hr2322, 0.1
hr1847, 1.0
hr1846, 0.3
hr1845, 0.0
hr1844, 0.0
hr1843, 0.0
hr1842, 0.1
hr1841, 0.0
hr1840, 0.0
hr2321, 0.0
hr829, 0.0
hr828, 1.0
hr1849, 0.8
hr1848, 0.8
hr3122, 0.0
hr3123, 0.0
hr1155, 0.7
hr1154, 0.0
hr1157, 1.0
hr1156, 1.0
hr1151, 0.7
hr1150, 0.0
hr1153, 0.3
hr1152, 0.3
hr1159, 0.8
hr1158, 1.0
hr4853, 0.5
hr4852, 0.2
hr4851, 0.3
hr4850, 1.0
hr4857, 0.5
hr4856, 0.5
hr4855, 0.5
hr4854, 1.0
hr4859, 0.0
hr4858, 0.0
hr4509, 0.0
hr4508, 1.0
hr4743, 0.0
hr4742, 1.0
hr4037, 1.0
hr4740, 0.6
hr4747, 0.0
hr4746, 0.0
hr4745, 1.0
hr4744, 1.0
hr4923, 1.0
hr4254, 0.7
hr4257, 1.0
hr4256, 1.0
hr3559, 0.3
hr3558, 0.5
hr3557, 1.0
hr4251, 0.3
hr3555, 0.1
hr3554, 0.0
hr3553, 0.0
hr3552, 0.0
hr3551, 0.0
hr4250, 0.7
hr4253, 1.0
hr4252, 1.0
hr2938, 1.0
hr2939, 0.4
hr2932, 0.3
hr2933, 0.0
hr2930, 0.0
hr2931, 0.3
hr2936, 0.0
hr2937, 0.8
hr2934, 0.0
hr2935, 0.3
hr5227, 0.6
hr5226, 0.5
hr5225, 0.0
hr5224, 0.0
hr5223, 0.0
hr5222, 0.0
hr5221, 0.0
hr5220, 1.0
hr5229, 0.2
hr5228, 0.0
hr79, 0.0
hr78, 0.6
hr77, 1.0
hr76, 0.0
hr75, 1.0
hr74, 0.0
hr73, 1.0
hr72, 0.0
hr71, 0.0
hr70, 0.0
hr618, 0.0
hr619, 0.0
hr616, 0.0
hr617, 0.7
hr614, 0.0
hr615, 0.0
hr612, 0.7
hr613, 1.0
hr610, 0.5
hr611, 0.5
hr1308, 0.8
hr1309, 0.9
hr1300, 0.5
hr1301, 0.0
hr1302, 1.0
hr1303, 0.7
hr1304, 1.0
hr1305, 1.0
hr1306, 1.0
hr1307, 1.0
hr1936, 0.0
hr1935, 0.0
hr1934, 0.0
hr3302, 0.5
hr3303, 0.6
hr3300, 0.5
hr3301, 0.6
hr3306, 0.7
hr3307, 0.0
hr3304, 0.5
hr3305, 0.6
hr3308, 1.0
hr3309, 0.6
hr588, 0.4
hr589, 0.3
hr586, 1.0
hr587, 1.0
hr584, 0.1
hr585, 1.0
hr582, 0.9
hr583, 0.0
hr580, 0.9
hr581, 1.0
hr1954, 1.0
hr2219, 1.0
hr2218, 0.8
hr2217, 1.0
hr2216, 1.0
hr2215, 0.0
hr2214, 0.0
hr2213, 0.4
hr2212, 1.0
hr2211, 0.5
hr2210, 0.0
hr1957, 0.5
hr1956, 0.0
hr1951, 0.6
hr1950, 1.0
hr5078, 1.0
hr5079, 1.0
hr5072, 0.0
hr5073, 0.0
hr5070, 1.0
hr5071, 0.8
hr5076, 0.8
hr5077, 1.0
hr5074, 1.0
hr5075, 1.0
hr1832, 0.2
hr1785, 0.3
hr1830, 0.3
hr1831, 1.0
hr1780, 1.0
hr1781, 0.5
hr1782, 1.0
hr1783, 0.0
hr1793, 0.0
hr1820, 0.0
hr1823, 0.3
hr1822, 0.0
hr1825, 1.0
hr806, 0.0
hr1795, 0.3
hr804, 1.0
hr1829, 1.0
hr1828, 0.3
hr809, 0.5
hr808, 0.0
hr1179, 0.2
hr1178, 0.0
hr1177, 0.0
hr1176, 1.0
hr1175, 0.0
hr1174, 1.0
hr1173, 0.1
hr1172, 1.0
hr1171, 0.5
hr1170, 1.0
hr4529, 0.0
hr4528, 0.0
hr4527, 0.0
hr4526, 0.2
hr4525, 0.0
hr4524, 0.0
hr4523, 0.3
hr4522, 0.0
hr4521, 1.0
hr4520, 1.0
hr3539, 1.0
hr3538, 0.0
hr3531, 0.7
hr3530, 0.6
hr3533, 1.0
hr3532, 0.0
hr3535, 0.2
hr3534, 0.6
hr3537, 0.0
hr3536, 0.0
hr2914, 0.1
hr2915, 1.0
hr2916, 0.9
hr2917, 0.0
hr2910, 0.0
hr2911, 0.0
hr2912, 0.5
hr2913, 1.0
hr2918, 0.6
hr2919, 0.5
hr245, 1.0
hr244, 0.0
hr247, 1.0
hr246, 0.8
hr241, 0.8
hr240, 1.0
hr243, 1.0
hr242, 1.0
hr248, 1.0
hr2666, 0.5
hr2667, 1.0
hr2664, 0.5
hr2665, 0.0
hr2662, 0.3
hr2663, 0.5
hr2660, 0.0
hr2661, 0.9
hr2668, 1.0
hr2669, 0.0
hr4537, 0.0
hr5241, 0.6
hr5240, 0.0
hr5243, 0.7
hr5242, 0.0
hr5245, 0.8
hr5244, 0.0
hr5247, 0.0
hr5246, 1.0
hr5249, 0.2
hr5248, 0.0
hr634, 0.4
hr635, 0.8
hr636, 0.0
hr637, 0.7
hr630, 0.0
hr631, 0.2
hr632, 0.8
hr633, 0.2
hr638, 1.0
hr639, 0.0
hr1425, 0.1
hr1362, 0.2
hr1363, 1.0
hr1360, 1.0
hr1361, 0.0
hr1366, 0.4
hr1367, 0.0
hr1364, 0.0
hr1365, 0.0
hr1368, 0.0
hr1369, 0.0
hr55, 0.8
hr54, 0.9
hr57, 1.0
hr56, 1.0
hr51, 1.0
hr50, 0.0
hr53, 1.0
hr52, 1.0
hr59, 1.0
hr58, 1.0
hr1586, 1.0
hr1587, 0.9
hr1584, 0.0
hr1585, 0.0
hr1582, 1.0
hr1583, 0.0
hr1580, 0.8
hr1581, 0.0
hr1588, 0.0
hr1589, 0.3
hr4956, 0.0
hr4957, 1.0
hr4954, 1.0
hr4955, 1.0
hr4952, 1.0
hr4953, 1.0
hr4950, 0.0
hr4951, 0.2
hr4958, 1.0
hr4959, 1.0
hr3980, 1.0
hr3981, 1.0
hr3982, 0.0
hr3983, 0.0
hr3984, 0.0
hr3985, 1.0
hr3986, 0.0
hr3987, 0.7
hr3988, 0.0
hr3989, 0.8
hr3326, 0.5
hr3327, 0.1
hr3320, 1.0
hr3321, 0.0
hr3322, 0.0
hr3323, 0.3
hr2059, 0.1
hr2058, 0.2
hr2055, 0.9
hr2054, 0.0
hr2057, 1.0
hr2056, 0.0
hr2051, 0.0
hr2050, 1.0
hr2053, 1.0
hr2052, 0.7
hr3188, 1.0
hr3189, 0.9
hr3180, 0.4
hr3181, 0.0
hr3182, 0.0
hr3183, 1.0
hr3184, 0.7
hr3185, 0.4
hr3186, 0.3
hr3187, 0.0
hr2279, 1.0
hr2278, 1.0
hr2271, 0.0
hr2270, 1.0
hr2273, 0.6
hr2272, 0.5
hr2275, 0.0
hr2274, 0.8
hr2277, 1.0
hr2276, 0.0
hr5588, 0.0
hr5589, 0.3
hr5582, 0.0
hr5583, 0.0
hr5580, 0.0
hr5581, 0.0
hr5586, 1.0
hr5587, 0.0
hr5584, 0.0
hr5585, 1.0
hr2587, 0.0
hr2586, 0.1
hr2585, 0.0
hr2584, 0.0
hr2583, 0.0
hr2582, 0.0
hr2581, 0.7
hr2580, 0.0
hr2589, 1.0
hr2588, 1.0
hr5054, 0.2
hr5055, 0.0
hr5056, 0.6
hr5057, 0.5
hr5050, 0.5
hr5051, 0.0
hr5052, 0.8
hr5053, 1.0
hr5058, 1.0
hr5059, 0.3
hr793, 0.0
hr792, 0.8
hr791, 0.1
hr790, 0.0
hr797, 0.7
hr796, 1.0
hr795, 1.0
hr794, 0.1
hr799, 0.3
hr798, 0.0
hr869, 0.5
hr868, 0.0
hr1809, 0.1
hr1808, 0.0
hr1779, 0.8
hr1778, 0.5
hr1775, 0.3
hr1774, 0.0
hr1777, 0.3
hr1776, 0.8
hr1771, 0.7
hr1770, 0.6
hr1773, 0.9
hr1772, 0.9
hr4729, 0.0
hr4728, 1.0
hr4099, 0.0
hr4098, 0.9
hr4097, 0.0
hr4724, 0.0
