hr4447,0.54360866231271221,1.1019806167400992,-0.39361976417115491,-0.11648528315199466,0.24353978418661554,0.79242163924127396,2.2001710151185021,1,24,4,29792,REFERRED
s2732,0.34856380607170756,0.80680952450079291,-0.46887162976849617,-0.1498933816698802,0.22430723468357605,0.69532124965180786,1.3427302998402562,1,6,7,33341.5666666667,REFERRED
s2045,0.38672826181310077,1.6105895045480716,-1.4188757115855164,-0.57899156312604627,0.16482061377970209,0.81511516183626131,2.6442443803203926,1,2,2,12761.8235294118,REFERRED
hr487,0.89493367523935474,1.7939286570172566,-0.93444138989209158,-0.15779770590901376,0.61503844879762815,1.1874671515351123,3.4657218959738394,1,12,2,82708.3076923077,REFERRED
hr486,0.91702832579894067,1.3772739991102891,-0.44440764149785339,0.051528702440288066,0.65064604648208912,1.183731128274313,3.2067807139092288,1,16,2,157750,REFERRED
hr485,0.63968530254100753,0.88818897344668724,-0.57332512997549889,0.059149469909466068,0.73083946606143302,1.0707225985406497,1.5000799270407628,1,104,2,37346.2,REFERRED
hr484,0.54741113001058428,1.1071733273037436,-0.48270863239256845,-0.093373381195189731,0.2988594439159537,0.89154523395481522,1.877249002186079,1,22,2,40788.2222222222,REFERRED
hr483,0.17395502124322013,0.80127313284672408,-0.9205504208290487,-0.50390303667430714,0.3144717977033209,0.75356762924947485,1.1071136305506855,1,64,2,66066.9166666667,REFERRED
hr482,0.94642404729760121,1.8362169989380344,-1.0105914152133768,-0.25415807670610241,0.79830512980666213,1.3047330947034856,3.5978278306145666,1,39,2,14846.3333333333,REFERRED
hr481,0.68005823872658844,1.6876673353479985,-1.1159295913969738,-0.33400532552781836,0.39276487168785124,0.97270405357328404,3.2174191059561772,1,10,2,88578.9333333333,REFERRED
hr480,0.37132193759609478,1.8069991233716702,-1.4688473943541842,-0.71301968448253761,0.010594680480722957,0.66273340624639998,2.9276214759730328,1,1,2,26272.0833333333,REFERRED
s2731,0.6402109524926396,1.8037124847597286,-1.5471024097222088,-0.52513893386117072,0.56039018707172383,1.2386550997405565,2.8730770546262727,1,2,7,5118.7096774194,REFERRED
hr489,0.7392196460186079,1.855250487749736,-1.3069388841184528,-0.40374286495049699,0.56071354741360979,1.3089853717619979,3.0395796396097059,1,2,2,8761.875,REFERRED
hr488,0.93732963119965984,2.299010546148498,-1.6700716489714109,-0.57286761519852647,0.78449623666501289,1.5246057542904494,4.0898493775514471,1,2,2,1229.4117647059,REFERRED
hr1293,0.77664974999296288,1.8373920979007734,-0.85080085181880727,-0.24750373818700611,0.33694367280867976,0.95833816943416816,3.4124209438722035,1,10,3,14067.2413793103,REFERRED
hr1290,0.87071585010075048,0.81607039125963166,0.11099453513099222,0.40712930909415607,0.74389925046456717,1.0843321913608865,1.853628586149451,1,45,3,37163.0714285714,REFERRED
hr1291,0.94049863069882034,2.013108844153964,-1.2488661457606072,-0.23333007123481836,0.70759223134641713,1.4553968490052887,3.6390777720789593,1,4,3,60115.2608695652,REFERRED
hr1579,0.85896268725282243,1.5635348021714233,-0.82388906005300278,-0.079760950219297605,0.69040652259892288,1.2134011715898643,2.9109677789335047,1,29,4,13916.25,REFERRED
hr1578,0.60655678627487253,1.8853839380544977,-1.5545625594851118,-0.50261569008171247,0.38026092870161787,0.99220002744642422,3.2924784989454503,1,11,4,204273.705882353,REFERRED
hr1296,0.53012273165913171,1.5246885034393596,-0.98692889508518555,-0.38572464075979662,0.2147051869951066,0.74192242749676385,2.846608361569539,1,5,3,45115.5555555556,REFERRED
hr1573,0.81912235078706097,1.2814582358417674,-0.41864720497299124,0.011352094091935272,0.57687889743596787,1.1350970643912572,2.4690454819098973,1,31,4,25591.8181818182,REFERRED
hr1572,0.78158112971405114,1.4617859781649689,-0.84017376661527132,-0.03871051958730988,0.64923980693793137,1.1260338361891946,2.5806426724386924,1,12,4,71000.8947368421,REFERRED
hr1571,0.62920163411759644,0.96172732238866809,-0.22284032577365889,0.031908091254460452,0.37521341921685725,0.90632082468780673,1.9495221472955246,1,25,4,182744.5,REFERRED
hr1570,0.7488260897526664,1.6290806641332871,-1.0095209545487234,-0.20514692642078805,0.4817999525116019,1.127717590805613,3.1891582620411074,1,1,4,52881.5333333333,REFERRED
hr1577,0.54446141952182314,1.5049499357409182,-0.91981592686437275,-0.32596810608555793,0.23844051857023274,0.82740673213500893,2.6679018915112858,1,3,4,9231.8857142857,REFERRED
hr1576,0.81679321147966033,2.0808464319354396,-1.0728049488443527,-0.43449536795194704,0.30579704667511198,0.98104062232104661,3.91604667846181,1,1,4,9231.8857142857,REFERRED
hr1575,0.65391165518332695,1.9512902629035742,-1.5129511567126557,-0.53901559305623359,0.47123119636427502,1.0202075072660839,3.2669019037336584,1,4,4,123563.833333333,REPORTED
hr1574,0.77379381414412729,2.2066464647938346,-1.379458110995696,-0.64775498040145363,0.34008282686579605,0.98291680131240344,4.2050704907806038,1,1,4,20241.8095238095,REPORTED
hr1297,0.47724389569566539,2.4678437273177392,-2.5280530971985726,-0.88241425581733546,0.35923275710138741,1.0924853283101039,4.1626596153093196,1,3,3,32265.4,REFERRED
s1537,0.60791803301083114,0.96770668278105054,-0.40960403237649301,0.039250227332263687,0.5030683079459235,0.97917496032246698,1.7378883102412812,1,12,9,31593.2777777778,REFERRED
hr1294,0.73285271559797982,1.5372725453106286,-0.85833444190007047,-0.27503865988548382,0.47358616609358495,1.1822109231178111,2.8317447471763035,1,8,3,22281.625,REFERRED
s799,0.46404073659126843,1.6920476077810453,-1.5354170497307231,-0.47305564736985151,0.29433158894045497,0.89627742047493064,2.6071444065403537,1,2,4,43837.1785714286,REPORTED
s798,0.23180656944946643,1.1158512423770854,-0.81251887442664739,-0.48738503608966738,-0.069035514099207163,0.60999841376078634,1.8392806849464574,1,8,4,14223.0943396226,REFERRED
s795,0.20134674056417212,1.4604242633745066,-1.2782841946140056,-0.79534141084082544,-0.13181230053394932,0.59408771805241722,2.4222217729275548,1,6,4,70139.6666666667,REFERRED
s794,0.15302328105462559,0.59254601330046563,-0.56525135933772463,-0.23777810936450583,0.094986085682997934,0.5655884617918806,0.93988275378065433,1,41,4,9620.6315789474,REFERRED
s797,0.58021290048873952,1.5954277493512834,-1.0387443587936085,-0.45112930869013645,0.30505186202796741,0.87482382003969505,2.9341891295840283,1,2,4,0,REFERRED
s796,0.75118301767693851,2.1667602314122947,-1.445185821950606,-0.43651531388740183,0.33016041063545809,1.0463643049450531,3.6745902002432063,1,2,4,44045.8333333333,PASS_OVER:SENATE
s791,0.70524686833353334,1.4044702108808813,-0.64338544618363391,-0.10180023863306424,0.38444039562830123,0.92516013403454345,3.0029907597225636,1,2,4,24614.9833333333,REFERRED
s790,0.15035748789403158,0.74675792287943243,-0.83389049468099086,-0.33904687158300817,0.10711902202528277,0.61788207573048382,1.0895907262844573,1,20,4,6807.7407407407,REFERRED
s793,0.29383266486742915,1.2996154660396944,-1.2388325125380444,-0.56082756999928318,0.16768468781071072,0.66205846503274235,2.0576811841380884,1,4,4,1947.2972972973,ENACTED:SIGNED
s792,0.74624164165994744,1.9077030053267623,-1.5719809411477983,-0.43514456720160238,0.75013806803756666,1.5050358786881861,3.1240340339756463,1,3,4,0,REFERRED
hr4431,0.89010353707131551,1.9090996463616974,-1.2615865077220596,-0.35854857150576397,0.78364268732927123,1.5652991709757103,3.253354125479571,1,1,4,11701,REFERRED
hr4430,0.66764533550462257,1.4736965627354197,-0.67564901814777079,-0.17806148361066967,0.38133864604667411,0.86801791985770338,2.6347908487152525,1,30,4,56639.875,REFERRED
hr4433,0.84104349116057231,1.8398159604414575,-0.65694811970783618,-0.15799980194832691,0.28262796538369528,0.92117528740962795,3.7146216130921017,1,7,4,20241.8095238095,REFERRED
hr4432,0.57903828173426908,0.94227272266553397,-0.41173960402094584,-0.059898213230339711,0.45218459606167477,0.92057363692719563,1.8038016838366042,1,38,4,171012.555555556,REFERRED
hr4435,0.67623282143941088,2.1755861672010202,-1.755353206462509,-0.59287735924474105,0.39158512520414224,1.1253754244377834,3.4087821486862815,1,2,4,40329.2857142857,PASS_OVER:HOUSE
hr4434,0.51324197317042941,0.72566735176314556,-0.29282524644328478,0.023149139435220262,0.41658547258716838,0.86395186163137838,1.3027318945496762,1,41,4,139629.333333333,REFERRED
hr4437,0.58087077189901182,1.3921919941577336,-0.75711270604661041,-0.24409287568891597,0.29625624317260113,0.80002724613277754,2.6836397550538269,1,14,4,32112.3333333333,REFERRED
hr4436,0.69892552903448713,1.7103702659333744,-0.78645838368977317,-0.28140469911368515,0.20741964649057798,0.9490672485881142,3.1527943841060493,1,3,4,17485.2941176471,REFERRED
hr4439,0.91305892618952922,2.2740383857274886,-1.6346782056245432,-0.36874867528952926,0.76534355738415449,1.3682353792662989,3.7353280513551153,1,1,4,274375,REFERRED
hr4438,0.9293837763320052,1.3041615837892697,-0.22766567596732842,0.19787493805393905,0.59764830507658895,1.2153884816165395,2.6478502561132631,1,24,4,111294.071428571,PASS_OVER:HOUSE
hr1295,0.79892760588251355,1.8820206170615343,-1.2683473819614135,-0.3924160497884745,0.60385906661555289,1.2581691374373793,3.4652205059363688,1,7,3,150641.076923077,REFERRED
s249,0.20439098294149566,0.89732539391917099,-0.71175199159154645,-0.3993637842828287,0.042115049843020669,0.56449367215961532,1.352831973563341,1,25,2,1947.2972972973,REFERRED
s248,0.59445358921914893,1.8138100870712106,-1.2120028350424834,-0.44936428077427426,0.23924925551549195,0.78261438896969637,3.2928386170948714,1,3,2,122097.827160494,REFERRED
s243,0.75516122437685929,1.5421378323845947,-0.81628182223210355,-0.14738352766226256,0.4483170356141265,1.0752578973451339,3.0243850206376361,1,2,2,18236.1290322581,REFERRED
s242,0.1735612215514544,0.85826353762215368,-0.81495081999944974,-0.4141445105158188,0.094758024654973183,0.63205549892307367,1.2175680007915317,1,11,2,8500,REFERRED
s241,0.73775261226246724,1.2582523638407033,-0.55152590615517028,0.076011320110791314,0.51947447182500051,0.97890867200158038,2.2545475375993078,1,2,2,25731.1632653061,REPORTED
s240,0.13364678298645633,0.82357735421399048,-0.70372588120183499,-0.46109809996908968,-0.11968925748153564,0.69777850909871875,1.191842959037972,1,28,2,7343.06,REFERRED
s247,0.40466115500438898,1.2724350214556153,-0.82587199868017536,-0.45701259714928644,0.098175633550298125,0.76653797312706407,2.4530786614056082,1,4,2,7134.5128205128,PASS_OVER:SENATE
s246,0.64698641194781326,1.9473494594484666,-1.4098069336673908,-0.60376984814720225,0.47639919877001846,1.1122408733903844,3.2597637845397101,1,2,2,122097.827160494,REFERRED
s245,0.70807853112229358,2.1448550273877158,-1.6512228025942548,-0.64196821221164657,0.52695274432050676,1.1559542396903031,3.9485071748161022,1,2,2,3828.6333333333,REFERRED
s244,0.60643682920906339,1.5038878693226461,-1.1942455573946096,-0.36061215270482194,0.55001471487991727,1.114472016288389,2.4820641297186521,1,2,2,9620.6315789474,PASS_OVER:SENATE
s308,0.57330560543831965,1.6752696116091308,-1.1738793977410276,-0.46133096333700163,0.34101799657399873,0.94053643842694623,2.6309341025971182,1,3,2,122097.827160494,REFERRED
s309,0.18693704096519692,0.55987699743533037,-0.48441572263811905,-0.18950856576261904,0.15071404459657384,0.56105210302172359,0.90723537195387272,1,84,2,122.4489795918,ENACTED:SIGNED
s306,0.46991626325334795,1.2961439081202324,-0.82897491313686456,-0.3256674447211545,0.21771483415393847,0.8072372856552299,2.1040331400639989,1,5,2,15222.2222222222,REPORTED
s307,0.0096823660376834045,0.87164911407868584,-0.89863904220839852,-0.62334797567635758,-0.1927110325864661,0.61130305680529307,1.0639379327545773,1,18,2,1947.2972972973,REFERRED
s304,0.486083594527222,1.6101217305998752,-0.98024339398464155,-0.46400690825081825,0.10416008824651901,0.59424291414212893,2.9615833050418869,1,2,2,741463.636363636,ENACTED:SIGNED
s305,0.60442882620147187,1.4296704330126719,-1.203972404877492,-0.23103857878806563,0.60428706414063638,1.1209088765515729,2.4752733412236276,1,2,2,741463.636363636,REPORTED
s302,0.66630728606708467,2.2652851553623377,-1.3458030217615091,-0.64317812576316602,0.048434588016880942,0.96168869703255311,4.134960211690462,1,1,2,4223.7272727273,REFERRED
s303,0.58013856644404072,1.5843048616235238,-1.1698351623185803,-0.39700514590029368,0.42033818970487535,0.9271671059660691,2.8737609196802074,1,1,2,4223.7272727273,REFERRED
s300,0.47739457520270079,1.5907124146300844,-1.2919091493845685,-0.48773379863714145,0.24812506199937634,0.96620015415739946,2.7716681245348203,1,3,2,4223.7272727273,REFERRED
s301,0.50360940558084222,1.5211089774249558,-1.0477780055443953,-0.41917330057774055,0.21517013255157078,0.80419182817634549,2.5610794033180402,1,3,2,4223.7272727273,REFERRED
s1711,0.53036079600766217,1.5769359869346444,-1.1422846350348359,-0.42383679177939904,0.34324589133815558,0.9304330149121478,2.8485112611325842,1,4,11,15222.2222222222,REFERRED
s1710,0.5767875411961495,1.6991427758118556,-1.4641928808102667,-0.54370248383796693,0.4657692734665756,1.1789709550475302,2.9450062669646009,1,3,11,2661.5384615385,REFERRED
s1713,0.65114672006667373,2.1181664832627889,-1.8446324356308419,-0.61799121465226237,0.53551492684170099,1.2287523712770136,3.4759206883115801,1,1,11,6692.4736842105,REFERRED
s1712,0.17672294657102794,0.59940920224044814,-0.57129819747595612,-0.26262800317942581,0.17386086897715317,0.5992587699666172,0.93918782921620725,1,29,11,0,REFERRED
s1715,0.54577731033863341,1.089765961621425,-0.57536357534384264,-0.13408758072619348,0.38878308339491296,0.90803687166375924,1.7979475407505063,1,7,11,80833.7,REFERRED
s1714,0.61791409465068459,1.5112193343366351,-0.94780956709726094,-0.27619653921138831,0.32273573898636643,0.84646269349827663,2.9286998961077604,1,4,11,6616.3265306123,REFERRED
s1717,0.46722709764344805,1.4639822178682735,-0.97266641221435679,-0.4139279726980003,0.17109853780812867,0.76329102728245368,2.5759354266773107,1,2,11,27798.6923076923,REFERRED
s1716,0.54732447213305901,0.88096810923413116,-0.48002521159362088,-0.0084009634961090818,0.50050318562908003,0.93315466440329442,1.614345507927021,1,13,11,80833.7,REFERRED
s1719,0.28177079399338562,0.84913105262866739,-0.614108448083166,-0.29180212519093934,0.13431088982234465,0.64463611699908585,1.337319227848297,1,11,11,18691.2051282051,REPORTED
s1718,0.65684696719035107,1.4748850036030565,-0.83559871598894164,-0.24196554010266591,0.40391444669443299,1.0678752761157762,2.6064760130059161,1,2,11,80833.7,REFERRED
hr1396,0.83929748755715095,1.5863017026147965,-0.6766519556984909,-0.046851518153551125,0.52871735425686139,0.97960475348296394,3.0085041159257218,1,11,3,262293.4,REFERRED
hr317,0.77401046109264138,1.2370594917163016,-0.34753954995091629,0.025613501017843973,0.48348694902778649,0.99388590124096265,2.6098269901544446,1,31,1,32815.625,REFERRED
hr316,0.90455200226823984,2.8112722346095613,-1.8380490832090062,-0.62985810466802761,0.39872879513850079,1.0700697625982927,4.9448719597619428,1,1,1,51414.2,ENACTED:SIGNED
hr315,0.91378801872284876,2.1267497753789484,-1.4460848931735599,-0.38628256671154287,0.7382007862847958,1.3522985285946705,3.8133522246631246,1,1,1,0,REFERRED
hr314,0.58379583547465841,1.782342613523348,-1.0547445574160608,-0.46296638101795468,0.15919616619628688,0.78945097282230958,3.3710306805139156,1,1,1,0,REFERRED
hr313,0.6593583149571236,2.0104781348720078,-1.6570766225815681,-0.44111669623489308,0.45622703081730132,1.1505645486889526,3.3723061679141701,1,3,1,0,PASS_OVER:HOUSE
hr312,0.89253508473090704,1.6540109834265928,-0.90633045626603148,-0.10667442187647394,0.75638490636235756,1.2992479658347849,3.2249060627294748,1,32,1,10951.1818181818,REFERRED
hr311,0.25789246191709292,0.64532102729578811,-0.56776510522923496,-0.25343342998849544,0.32988116278439938,0.72960194540816004,1.0303738084159708,1,74,1,20721.3,PASS_OVER:HOUSE
hr310,0.69193795338039055,0.65685517392551951,-0.056050256136046722,0.28408907281202223,0.64460553359688832,0.96893184396222676,1.3861315827198202,1,90,1,35071.4285714286,REFERRED
hr319,0.65468049080480251,2.1546191264480048,-2.1916095642068161,-0.64395103768449569,0.77079745654543907,1.3568148458821856,3.2457296229303845,1,1,1,16351.5945945946,REFERRED
hr318,0.63880078496121218,0.7074017643180025,-0.061833826658465346,0.22523252808936289,0.54931187603089837,0.90881554595972092,1.4538899947024631,1,69,1,67638.5454545455,REFERRED
hr3427,0.62000984354412414,1.9022078794422599,-1.3191560955742818,-0.44297681272117306,0.27425729589634557,0.79570185936779847,3.8348531202682978,1,5,10,14662.5365853659,REFERRED
hr3426,0.55008439670796339,1.1002142349542243,-0.63891561532286922,-0.12474210884404435,0.38627195123535418,0.96582348853109834,1.9048102766087001,1,13,10,38045.5294117647,REFERRED
hr3425,0.78375232632668157,1.9504492641626654,-1.068871316865764,-0.23315349457282494,0.30687251891273798,0.93587229487396162,3.8204603254952865,1,12,10,41691.6666666667,REFERRED
hr3424,0.89922677063293244,1.9227476506985992,-0.86817797773175931,-0.1634298505326961,0.53468158819917655,1.1937102281685044,3.5348187275018979,1,7,10,61998.1176470588,REFERRED
hr3423,0.72296230899641056,1.4754349092589745,-1.0287081431728624,-0.11614980722843712,0.5830201675476584,1.2144118683132359,2.4882649762227347,1,9,10,32424,REFERRED
hr3422,0.35868347915960869,1.902412335121705,-1.9436204744908196,-0.80159299284497387,0.21922824955684067,0.91224555195726009,3.1344484828373176,1,6,10,32424,REFERRED
hr3421,0.69992334312514826,1.8612080795299817,-1.2579205721956297,-0.26087181563744455,0.42280500959460854,0.88849181391125898,3.063126142174565,1,5,10,229804,REFERRED
hr3420,0.82734871117189956,1.9414833952454862,-0.99015117730637658,-0.33712036905158538,0.3985610275702825,1.137572513941274,3.6715965230190815,1,2,10,35533.5,REFERRED
hr3429,0.33510512196351855,1.1315959719147126,-0.76848426485759447,-0.33728077997050199,0.080084201638009056,0.64274904895557028,1.8568385102045215,1,19,10,82708.3076923077,REFERRED
hr3428,0.7055592448459298,1.8907036083511009,-1.1741475964085999,-0.41962424668959475,0.38967763906154662,1.0193258091269515,3.6949258884972442,1,2,10,18849.5263157895,REFERRED
hr1392,0.65891259575500682,1.6274493880025187,-0.8368982654485726,-0.29021599526325581,0.27371927384712841,0.8088937449723006,3.4038783041752252,1,15,3,62632.380952381,REFERRED
s878,0.36418756514230011,0.76722133371431001,-0.42597628330646969,-0.14875516219036208,0.21483770511069292,0.6688017372940831,1.3547484737950297,1,26,5,39080.2631578947,REFERRED
s879,1.0428968786787285,2.054741185453913,-1.2175567239426757,-0.060046313901879728,0.79391347968049431,1.5137849299610802,3.8539659803659365,1,1,5,17011,REFERRED
hr2488,0.62887129662387709,1.8741965164148797,-1.4962381738142214,-0.46260729556276969,0.39170669986115453,1.1367282998049957,3.2664693659307722,1,4,6,20323.5769230769,REFERRED
hr2489,0.65010353582387004,2.1912320257762796,-1.9287711527987987,-0.75881506175924907,0.48479419998479784,1.3022106863194294,3.3609986302294388,1,4,6,20323.5769230769,REFERRED
s870,0.59960853420454463,2.1601589947156734,-1.3545639904167113,-0.62964085172159545,0.034929218645341209,0.86909654163554728,3.7061235199084419,1,4,5,25731.1632653061,REFERRED
hr2487,0.72352521742291553,1.997135475803266,-1.6477694352855328,-0.39426027130832009,0.64105027229222022,1.2222484696650817,3.3054289214334247,1,2,6,10951.1818181818,REFERRED
s872,0.41101114453804288,1.6344302233531347,-1.6420318143401447,-0.57799160573533781,0.39323842702480827,0.9282173352026527,2.386731368749345,1,3,5,33341.5666666667,REFERRED
hr2485,0.53976979523825031,2.0100177889365272,-1.9499889392063077,-0.42799526357133277,0.46691508163856099,1.0149011200205531,3.5530766855062659,1,26,6,51475,REFERRED
s874,0.33376512519600121,1.6198160332919378,-1.3359009585077173,-0.68158829043264335,-0.018804158648880853,0.67117179318925546,2.8008000813472291,1,3,5,4223.7272727273,REFERRED
hr2483,0.81345101950256482,1.8244392721287936,-1.1786330267247442,-0.34290252888436024,0.67582764065353906,1.2292237212277144,3.1439277256174081,1,11,6,23560.1,REFERRED
hr2480,0.8136794301063659,1.8305514166655139,-1.4012564620810919,-0.27486987014163594,0.85023084079726952,1.3822630167694561,3.2534163599461721,1,17,6,16293.8181818182,REFERRED
s877,0.49546504659772217,1.8256673246751989,-1.7557322989771325,-0.63117361075095779,0.43801160135810557,1.0358910641257528,2.7915775047171332,1,3,5,122097.827160494,REFERRED
hr2607,0.73832015785730076,0.62392417852626036,0.063801383706518264,0.31205168726309257,0.66207673742550799,1.0048783827091181,1.5041360333959624,1,73,6,34813.125,REFERRED
hr2352,0.64121722998175668,2.2825475495041387,-2.0574631222414235,-0.74060346102804986,0.49809260241138109,1.3444620902802691,3.644434937654462,1,9,6,13596,REFERRED
hr2601,0.78702840265187601,1.8633290845965453,-1.034594231855066,-0.19651765989796999,0.3705282704266088,1.0720624914188643,3.5192828723408587,1,2,6,204273.705882353,REFERRED
hr2350,0.59107484170790459,1.5504328669590668,-1.1704074930679012,-0.41521517863706658,0.44243612806299065,1.1292486663251329,2.5900201090947834,1,31,6,6525.3260869565,REFERRED
hr2351,0.61093954970850262,2.1872837583407994,-1.4595095317657134,-0.6450570648624262,0.087688629589251221,0.73613824899177649,4.1827073249577866,1,5,6,69479.4736842105,REFERRED
hr1390,0.6890429792032946,1.5984561477056036,-1.1206778918157103,-0.24303807584257406,0.48468881975730227,1.1324579357967615,2.8189797273301407,1,10,3,4477.6428571429,REFERRED
hr5556,0.77328870101590941,1.4737261526696461,-0.99416183880836262,-0.12625749755608162,0.63081183239396355,1.1605526371129824,2.8664704849791391,1,4,9,29590.0740740741,REFERRED
hr5285,0.4897311195027359,0.79834131293372912,-0.42211772716990736,-0.0062059720167447208,0.41432887924004935,0.89551493849582897,1.3897885963923007,1,54,7,104522.25,REFERRED
hr5284,0.62055016409287911,1.6346074029520701,-1.2154651541211008,-0.42525681675143917,0.45689584029270114,1.1216297515961873,2.5411497677143982,1,1,7,0,REFERRED
hr5287,0.94112510672909577,2.0401483470931541,-1.4220982726545601,-0.45917517005797392,0.80629647473992017,1.6016375982871653,3.6558636795666191,1,5,7,7707.5454545455,REFERRED
hr5286,0.88098762467021818,1.9670742957508049,-0.84162297841532041,-0.22378802355721122,0.35299373298648301,1.0190648788446435,4.0682657894591614,1,1,7,61998.1176470588,REFERRED
hr5281,0.43551714425596749,1.8405519854798207,-1.7324345421664176,-0.64649668511105118,0.25791280290910401,0.91651249559314607,3.0521615715119523,1,2,7,69610.6666666667,REFERRED
hr5280,0.83400348751538755,1.8005188539242996,-1.1599023650207749,-0.31595222356068114,0.68641881455222331,1.3144787513721381,3.215991207807245,1,18,7,13916.25,REFERRED
hr5283,1.0225734713345376,2.0779961669892222,-1.2140197981047502,-0.32092654000712373,0.73674335290810966,1.4384921940211048,4.3847897741399331,1,8,7,24364.8387096774,REFERRED
hr5282,0.60416439109752906,1.9288903916005549,-1.4914873843932641,-0.42718639419370691,0.37547972282807973,0.99969384705000519,3.136688873106392,1,2,7,30866.0714285714,REFERRED
hr5289,0.82654370593729098,2.0863957497846699,-1.0788710911839154,-0.4091540062157546,0.31081061995756398,1.0133684674939434,4.0229031808140672,1,1,7,54201.2608695652,REFERRED
hr5288,0.86279510685296101,1.7160076412399929,-0.87261100241074041,-0.12328302410235908,0.59172027495038892,1.1090663804313825,3.4261744003696437,1,2,7,39704.0588235294,REFERRED
hr1056,0.75468094535708485,2.0726406363516561,-1.4570031394239389,-0.56515269769209198,0.5330724711226007,1.2238289024682178,3.6200476528520253,1,1,3,0,REFERRED
hr1149,0.96369578579184956,1.2569936733940716,-0.13428610596013713,0.23808163639720714,0.64255414998153848,1.1332266405836218,2.901513991932255,1,34,3,69479.4736842105,REFERRED
hr1057,0.77979370524160951,2.2296265133260711,-1.5769091473409245,-0.48083662308263708,0.50547790583359109,1.0746762635746581,3.9596358978879609,1,1,3,0,REFERRED
hr4516,0.75748318323049402,1.9774226107990296,-1.4123248162138289,-0.44169311448551885,0.53125724941442964,1.1802343847762942,3.3710176370171405,1,1,4,68735.25,REFERRED
hr4517,0.75932870146971532,2.3635078223900945,-1.6592180298252697,-0.58348056141741889,0.42400644577331265,1.1219244956028804,3.8200769643584533,1,1,4,46678.8888888889,REFERRED
hr4514,0.59484998047145665,1.2699684617988052,-0.78493438161326412,-0.11894905624445856,0.42478279137438513,0.91721528169215305,2.1069849790438728,1,1,4,29355.9333333333,REFERRED
hr4847,0.65551833657947511,1.6347672571197758,-1.3110076413756808,-0.32723772169742532,0.55908578703242262,1.3281047441541358,2.6651745508494979,1,5,6,4477.6428571429,REFERRED
hr5139,0.46435864037641195,1.6718737777373205,-1.3460417283750492,-0.51728670910620611,0.25162468187581355,0.73415994823365094,2.7934239051869199,1,2,7,0,REPORTED
hr5138,0.15035035712946934,1.2499170811947737,-0.96825054418705558,-0.61872326731907457,-0.20887262671210183,0.4931173341515464,2.0306124364683318,1,15,7,46045.3076923077,REFERRED
hr5137,0.014703094045162879,0.89133295188253581,-1.151230527209933,-0.76873223430097615,0.17753983790532757,0.61914527937882446,1.0868050312462887,1,43,7,18927.7407407407,REFERRED
hr5136,0.6898693132412913,1.7075469810106001,-1.0159971919118145,-0.41636300894637635,0.49136757434847766,1.1162121590519927,2.9350442823815421,1,11,7,77088.7777777778,REFERRED
