# Undirected graph (each unordered pair of nodes is saved once): committee_graph.txt
# Nodes: 217 Edges: 6139
# NodeId	NodeId
32783853	62774201
32783853	65774681
32783853	69134323
32783853	70134778
32783853	77783993
32783853	77783996
32783853	77783997
32783853	77783999
32783853	98784162
32783853	98784163
32783853	98784164
32783853	99784143
32783853	99784144
32783853	99784163
15766548	15766551
15766548	18774273
15766548	18774295
15766548	20774274
15766548	21774427
15766548	22774286
15766548	22774301
15766548	24774290
15766548	25774402
15766548	25774427
15766548	27774412
15766548	29774451
15766548	31783854
15766548	31783855
15766548	32783843
15766548	32783844
15766548	32783853
15766548	32783854
15766548	32783856
15766548	33783827
15766548	33783829
15766548	33783831
15766548	35783891
15766548	36774335
15766548	37774463
15766548	37783897
15766548	37783899
15766548	37783900
15766548	37783904
15766548	41774339
15766548	44783947
15766548	44783949
15766548	44783950
15766548	44783951
15766548	44783952
15766548	47785047
15766548	47785048
15766548	48785046
15766548	48785051
15766548	54774675
15766548	58774178
15766548	60766152
15766548	60766153
15766548	60766156
15766548	60766158
15766548	60766159
15766548	62134779
15766548	62766259
15766548	62766262
15766548	62774201
15766548	65774681
15766548	69134323
15766548	77783993
15766548	77783996
15766548	77783997
15766548	77783999
15766548	79134815
15766548	98784162
15766548	98784163
15766548	98784164
15766548	98785331
15766548	99784163
15766548	99785340
15766548	99785341
15766548	99785342
15766548	99785343
15766548	99785344
69842411	69842416
69842411	70842409
69842411	70842412
69842411	70842415
69842411	70842416
69842411	95061399
15766551	15785136
15766551	18774273
15766551	18774294
15766551	18774295
15766551	21774405
15766551	21774427
15766551	22774286
15766551	22774301
15766551	24774290
15766551	24783868
15766551	24783872
15766551	25774402
15766551	25774427
15766551	27774412
15766551	27783842
15766551	29774451
15766551	31783845
15766551	31783854
15766551	31783855
15766551	32783843
15766551	32783844
15766551	32783853
15766551	32783854
15766551	32783856
15766551	33783827
15766551	33783829
15766551	33783830
15766551	33783831
15766551	36774335
15766551	37774463
15766551	41774339
15766551	44783947
15766551	44783950
15766551	44783951
15766551	44783952
15766551	47785047
15766551	48785042
15766551	48785043
15766551	48785046
15766551	54774675
15766551	58134733
15766551	58774178
15766551	60766153
15766551	60766158
15766551	60766159
15766551	62774200
15766551	62774201
15766551	65774681
15766551	69134323
15766551	70134778
15766551	77783993
15766551	77783996
15766551	77783997
15766551	77783999
15766551	79134815
15766551	98784162
15766551	98784163
15766551	98784164
15766551	99784143
15766551	99784163
15766551	99785340
15766551	99785341
15766551	99785342
15766551	99785343
15766551	99785344
69842404	69842411
69842404	69842416
69842404	70842409
69842404	70842412
69842404	70842414
69842404	70842415
69842404	70842416
69842404	95061403
69842403	69842404
69842403	69842411
69842403	69842416
69842403	70842409
69842403	70842414
69842403	70842415
69842403	70842416
69842403	95061398
69842403	95061399
43869731	43869751
43869731	46869868
43869731	46869880
43869731	47869740
43869731	49869753
43869731	50842305
43869731	50842306
43869731	50842318
43869731	50842319
43869731	50869872
43869731	51869749
43869731	52842417
43869731	52842418
43869731	52842421
43869731	52869874
43869731	52869886
43869731	53157356
43869731	54157353
43869731	54157357
43869731	54157358
43869731	54869776
43869731	58134733
43869731	60869760
43869731	61869899
43869731	61869917
43869731	61869919
43869731	62869768
43869731	66869811
43869731	69134323
43869731	73393906
43869731	74393787
43869731	74393789
43869731	74393790
43869731	75393785
43869731	75393787
43869731	75393792
43869731	80157713
43869731	80157715
43869731	80157719
43869731	81157713
43869731	82158663
43869731	82158664
43869731	82158665
43869731	85158834
43869731	85158841
43869731	85841496
43869731	86841493
43869731	86841496
43869731	86842646
43869731	86842655
43869731	87841494
43869731	87841497
43869731	89842625
43869731	89842626
43869731	89842628
43869731	90392484
43869731	90392485
43869731	90392486
43869731	90392487
43869731	90392488
43869731	94392661
43869731	95061398
43869731	95157553
43869731	95157566
43869731	97157541
43869731	97392662
43869731	97392665
43869731	97392668
87841497	89842626
87841497	94392661
87841497	95061398
87841497	95061399
87841497	95061403
87841497	95157553
87841497	95157566
87841497	97157541
87841497	97392665
54157353	54157357
54157353	54157358
54157353	54869776
54157353	60869760
54157353	61869917
54157353	62869768
54157353	65869931
54157353	66869811
54157353	73393912
54157353	74393789
54157353	74393790
54157353	75393785
54157353	75393787
54157353	80157722
54157353	81157713
54157353	82158663
54157353	83158669
54157353	86841496
54157353	86842646
54157353	86842655
54157353	87841494
54157353	89842625
54157353	89842626
54157353	95607748
54157353	95607751
87841494	87841497
87841494	89842628
87841494	90392486
87841494	90392487
87841494	94392661
87841494	95061398
87841494	95061399
87841494	95157564
87841494	97392662
54157357	54157358
54157357	60869760
54157357	61869899
54157357	65869931
54157357	74393787
54157357	74393789
54157357	75393785
54157357	75393787
54157357	75393792
54157357	82158663
54157357	82158665
54157357	86842646
54157357	86842655
54157357	89842626
54157357	89842628
54157357	95157553
54157357	95157564
54157357	95157566
54157357	95607747
54157357	97392665
54157357	97392668
54157358	60869760
54157358	61869899
54157358	61869917
54157358	62869768
54157358	73393912
54157358	74393787
54157358	74393789
54157358	74393790
54157358	75393785
54157358	75393787
54157358	75393792
54157358	82158663
54157358	82158665
54157358	83158669
54157358	83158670
54157358	84158837
54157358	84158839
54157358	85158834
54157358	86841493
54157358	86841496
54157358	86842646
54157358	87841494
54157358	89842625
54157358	89842628
54157358	95061403
54157358	95157564
54157358	95157566
54157358	97157541
54157358	97392662
54157358	97392665
54157358	97392668
61869917	61869919
61869917	65869931
61869917	68842416
61869917	69842416
61869917	70842414
61869917	74393787
61869917	74393789
61869917	75393785
61869917	75393787
61869917	80157713
61869917	80157715
61869917	80157722
61869917	81157713
61869917	82158661
61869917	82158663
61869917	82158664
61869917	83158669
61869917	84158837
61869917	85158834
61869917	86841496
61869917	86842646
61869917	87841494
61869917	89842628
61869917	90392484
61869917	90392485
61869917	95061398
61869917	95157553
61869917	95157564
61869917	95157566
61869917	95607748
61869917	95607751
61869917	97157541
95157553	95157564
95157553	95157565
95157553	95157566
95157553	95607746
95157553	95607751
95157553	97157541
95157553	97392665
66869811	74393787
66869811	74393789
66869811	74393790
66869811	75393785
66869811	75393787
66869811	75393792
66869811	82158665
66869811	83158670
66869811	85158837
66869811	85158841
66869811	86842646
66869811	86842655
66869811	89842625
66869811	89842626
66869811	89842628
66869811	90392484
66869811	90392485
66869811	90392486
66869811	90392487
66869811	90392488
66869811	94392661
66869811	95061399
66869811	97392662
66869811	97392668
43869748	46869880
43869748	61869917
43869748	61869919
43869748	62869768
43869748	68842412
43869748	68842413
43869748	68842416
43869748	69134323
43869748	69842403
43869748	69842404
43869748	69842411
43869748	69842416
43869748	70842409
43869748	70842412
43869748	70842414
43869748	70842415
43869748	70842416
43869748	90392485
43869748	90392487
43869748	95061398
43869748	95061399
43869748	95061403
51869749	51869754
51869749	52842417
51869749	52842418
51869749	52842421
51869749	52869874
51869749	53157356
51869749	54157353
51869749	54157357
51869749	54157358
51869749	54869776
51869749	60869760
51869749	61869899
51869749	61869917
51869749	61869919
51869749	62869768
51869749	66869811
51869749	73393906
51869749	74393787
51869749	74393789
51869749	74393790
51869749	75393785
51869749	75393787
51869749	75393792
51869749	80157713
51869749	80157715
51869749	80157719
51869749	80157722
51869749	81157713
51869749	82158661
51869749	82158664
51869749	82158665
51869749	83158670
51869749	84158837
51869749	84158839
51869749	85158837
51869749	85158841
51869749	86842646
51869749	89842625
51869749	89842626
51869749	89842628
51869749	90392484
51869749	90392486
51869749	94392661
51869749	94392662
51869749	95157553
51869749	95157566
51869749	97157541
51869749	97392662
51869749	97392665
43869751	46869880
43869751	47869740
43869751	49869753
43869751	50842305
43869751	50842306
43869751	50842318
43869751	50842319
43869751	50869872
43869751	51869749
43869751	52842417
43869751	52842418
43869751	52842421
43869751	52869874
43869751	52869886
43869751	53157356
43869751	54157353
43869751	54157357
43869751	54157358
43869751	54869776
43869751	58134733
43869751	60869760
43869751	61869899
43869751	61869917
43869751	61869919
43869751	62869768
43869751	66869811
43869751	69134323
43869751	70134778
43869751	73393906
43869751	73393912
43869751	74393787
43869751	74393789
43869751	74393790
43869751	75393785
43869751	75393787
43869751	75393792
43869751	79134815
43869751	80157719
43869751	80157722
43869751	81157713
43869751	82158661
43869751	82158663
43869751	82158664
43869751	82158665
43869751	83158669
43869751	83158670
43869751	84158839
43869751	85158834
43869751	85158837
43869751	85158841
43869751	86842646
43869751	86842655
43869751	89842625
43869751	89842626
43869751	89842628
43869751	90392486
43869751	90392487
43869751	90392488
43869751	94392661
43869751	94392662
43869751	95061398
43869751	95061399
43869751	95061403
43869751	95157553
43869751	95157565
43869751	95157566
43869751	97157541
43869751	97392662
43869751	97392665
43869751	97392668
51869754	52869886
51869754	53157356
51869754	54157358
51869754	58134733
51869754	61869899
51869754	62869768
51869754	66869811
51869754	69134323
51869754	70134778
51869754	73393912
51869754	85158834
51869754	85158841
51869754	94392661
51869754	95061399
51869754	95061403
51869754	97157541
51869754	97392668
95157564	95157566
95157564	97157541
95157565	95157566
95157565	97157541
95157565	97392665
95157566	95607746
95157566	95607751
95157566	97157541
95157566	97392665
85158837	85158839
85158837	85158841
85158837	86841496
85158837	97392662
85158837	97392665
85158837	97392668
77783999	79134815
77783999	98784162
77783999	98784163
77783999	98784164
77783999	98785331
77783999	99784143
77783999	99784163
77783999	99785340
77783999	99785341
77783999	99785342
77783999	99785343
77783999	99785344
77783997	77783999
77783997	79134815
77783997	98784162
77783997	98784163
77783997	98784164
77783997	99784143
77783997	99784163
77783997	99785341
77783997	99785342
77783997	99785343
77783997	99785344
77783996	77783997
77783996	77783999
77783996	79134815
77783996	98784162
77783996	98784163
77783996	98784164
77783996	98785331
77783996	99784143
77783996	99784163
77783996	99785340
77783996	99785341
77783996	99785342
77783996	99785343
77783996	99785344
77783993	77783996
77783993	77783997
77783993	77783999
77783993	79134815
77783993	98784162
77783993	98784164
77783993	99784143
77783993	99784163
77783993	99785341
77783993	99785342
77783993	99785344
52842421	53157356
52842421	54157358
52842421	61869899
52842421	61869917
52842421	84158839
52842421	85158841
52842421	86842646
52842421	86842655
52842421	89842626
52842421	89842628
52842421	95061398
52842421	95061403
52842421	95157553
52842421	95157566
52842421	97157541
52842421	97392662
52842421	97392665
52842421	97392668
52842418	52842421
52842418	52869874
52842418	53157356
52842418	54157357
52842418	54157358
52842418	54869776
52842418	60869760
52842418	61869899
52842418	61869919
52842418	62869768
52842418	66869811
52842418	73393906
52842418	74393789
52842418	75393785
52842418	75393787
52842418	80157722
52842418	81157713
52842418	82158663
52842418	82158664
52842418	82158665
52842418	83158669
52842418	83158670
52842418	86842646
52842418	86842655
52842418	89842625
52842418	89842626
52842418	89842628
52842418	90392486
52842418	90392488
52842418	95061398
52842418	95061403
52842418	95157566
52842418	97157541
52842418	97392665
52842418	97392668
52842417	52842418
52842417	52842421
52842417	52869886
52842417	53157356
52842417	54157353
52842417	54157358
52842417	58134733
52842417	66869811
52842417	70134778
52842417	85158834
52842417	85158841
52842417	86842646
52842417	86842655
52842417	89842625
52842417	89842626
52842417	89842628
52842417	95061403
68842416	69842403
68842416	69842404
68842416	69842411
68842416	69842416
68842416	70842409
68842416	70842412
68842416	70842414
68842416	70842415
68842416	70842416
68842416	90392485
68842416	90392487
68842416	95061399
31783855	32783843
31783855	32783844
31783855	32783853
31783855	32783854
31783855	32783856
31783855	33783827
31783855	33783829
31783855	33783830
31783855	33783831
31783855	35783891
31783855	36774335
31783855	37774463
31783855	37783897
31783855	37783898
31783855	37783899
31783855	37783900
31783855	37783902
31783855	37783904
31783855	41774339
31783855	44783947
31783855	44783949
31783855	44783950
31783855	44783951
31783855	44783952
31783855	47785048
31783855	48785043
31783855	48785045
31783855	48785051
31783855	54774675
31783855	58774178
31783855	60766152
31783855	60766153
31783855	60766156
31783855	60766158
31783855	60766159
31783855	62766259
31783855	62766262
31783855	62774200
31783855	62774201
31783855	65774681
31783855	70134778
31783855	77783993
31783855	77783996
31783855	77783997
31783855	77783999
31783855	79134815
31783855	98784162
31783855	98784163
31783855	98784164
31783855	99784163
31783854	31783855
31783854	32783843
31783854	32783844
31783854	32783853
31783854	32783854
31783854	32783856
31783854	33783827
31783854	33783829
31783854	33783830
31783854	33783831
31783854	35783891
31783854	36774335
31783854	37774463
31783854	37783897
31783854	37783898
31783854	37783899
31783854	37783900
31783854	37783902
31783854	41774339
31783854	44783947
31783854	44783949
31783854	44783950
31783854	44783951
31783854	44783952
31783854	47785047
31783854	48785042
31783854	48785046
31783854	48785051
31783854	54774675
31783854	58134733
31783854	58774178
31783854	60766158
31783854	60766159
31783854	62766259
31783854	62774200
31783854	62774201
31783854	65774681
31783854	69134323
31783854	70134778
31783854	77783993
31783854	77783996
31783854	77783997
31783854	77783999
31783854	79134815
31783854	98784162
31783854	98784163
31783854	98784164
31783854	99784143
31783854	99784144
31783854	99784163
68842413	68842416
68842413	69842403
68842413	69842404
68842413	69842411
68842413	70842409
68842413	70842412
68842413	70842414
68842413	70842415
68842413	70842416
68842413	90392485
68842413	90392487
68842413	95061399
68842412	68842413
68842412	69842403
68842412	69842404
68842412	70842409
68842412	70842412
68842412	70842414
68842412	70842415
68842412	70842416
48785042	48785043
48785042	48785045
48785042	48785046
48785042	48785051
48785042	54774675
48785042	58134733
48785042	58774178
48785042	60766152
48785042	60766153
48785042	60766158
48785042	62766259
48785042	62766262
48785042	62774200
48785042	62774201
48785042	65774681
48785042	69134323
48785042	77783993
48785042	77783997
48785042	77783999
48785042	79134815
48785042	98784162
48785042	98784163
48785042	98784164
48785042	98785331
48785042	99784143
48785042	99784144
48785042	99784163
48785042	99785341
48785042	99785343
48785042	99785344
31783845	31783854
31783845	31783855
31783845	32783843
31783845	32783844
31783845	32783853
31783845	32783854
31783845	32783856
31783845	33783827
31783845	33783829
31783845	33783830
31783845	33783831
31783845	35783891
31783845	36774335
31783845	37774463
31783845	37783897
31783845	37783899
31783845	37783900
31783845	37783904
31783845	41774339
31783845	44783947
31783845	44783949
31783845	44783950
31783845	44783951
31783845	44783952
31783845	47785047
31783845	47785048
31783845	48785043
31783845	48785045
31783845	48785046
31783845	48785051
31783845	60766153
31783845	60766156
31783845	60766158
31783845	62766262
31783845	62774200
31783845	62774201
31783845	69134323
31783845	77783996
31783845	77783997
31783845	77783999
31783845	98784162
31783845	98784163
31783845	98784164
19870300	21157546
19870300	21157547
19870300	22157520
19870300	22157521
19870300	22157523
19870300	22157535
19870300	43869731
19870300	43869748
19870300	43869751
19870300	46869868
19870300	47869740
19870300	50842305
19870300	50842306
19870300	50842318
19870300	50842319
19870300	51869754
19870300	52842417
19870300	52842418
19870300	52842421
19870300	52869874
19870300	53157356
19870300	54157358
19870300	54869776
19870300	60869760
19870300	61869917
19870300	65869931
19870300	66869811
19870300	68842413
19870300	68842416
19870300	69842403
19870300	69842404
19870300	69842411
19870300	70842409
19870300	70842414
19870300	74393789
19870300	75393785
19870300	75393787
19870300	80157715
19870300	80157722
19870300	82158661
19870300	83158669
19870300	85841496
19870300	86841493
19870300	86841496
19870300	86842646
19870300	87841494
19870300	87841497
19870300	89842628
19870300	95061398
19870300	95061399
19870300	95061403
19870300	95607744
19870300	95607747
19870300	95607749
58774178	62774200
58774178	65774681
58774178	70134778
58774178	77783993
58774178	77783997
58774178	77783999
58774178	79134815
58774178	98784162
58774178	98784163
58774178	98784164
58774178	98785331
58774178	99784143
58774178	99784144
58774178	99784163
58774178	99785340
58774178	99785341
58774178	99785342
58774178	99785343
58774178	99785344
6157584	6157587
6157584	7157593
6157584	20606464
6157584	20606465
6157584	43869731
6157584	43869751
6157584	46869880
6157584	47869740
6157584	49869753
6157584	50842305
6157584	50842306
6157584	50842318
6157584	51869749
6157584	52842417
6157584	52842418
6157584	52842421
6157584	52869874
6157584	53157356
6157584	54157353
6157584	54157357
6157584	54157358
6157584	54869776
6157584	60869760
6157584	61869899
6157584	61869917
6157584	61869919
6157584	62869768
6157584	66869811
6157584	73393906
6157584	74393787
6157584	74393789
6157584	75393785
6157584	75393787
6157584	75393792
6157584	80157713
6157584	80157715
6157584	80157719
6157584	80157722
6157584	81157713
6157584	82158661
6157584	82158664
6157584	82158665
6157584	89842625
6157584	89842626
6157584	89842628
6157584	90392484
6157584	90392486
6157584	94392661
6157584	94392662
6157584	95157553
6157584	95157566
6157584	97157541
6157584	97392662
6157584	97392665
86841496	86842646
86841496	87841494
86841496	87841497
86841496	89842628
86841496	90392486
86841496	90392487
86841496	94392662
86841496	95061399
86841496	95157553
86841496	95157564
86841496	95157566
86841496	97157541
86841496	97392668
86841493	86841496
86841493	86842646
86841493	86842655
86841493	87841494
86841493	87841497
86841493	89842626
86841493	89842628
86841493	90392484
86841493	90392486
86841493	90392488
86841493	94392661
86841493	95061398
86841493	95061399
86841493	95061403
86841493	95157564
86841493	97157541
86841493	97392662
86841493	97392665
86841493	97392668
50869872	51869749
50869872	51869754
50869872	52842417
50869872	52842421
50869872	52869874
50869872	52869886
50869872	53157356
50869872	54157358
50869872	54869776
50869872	58134733
50869872	60869760
50869872	61869899
50869872	61869917
50869872	61869919
50869872	62869768
50869872	66869811
50869872	69134323
50869872	73393906
50869872	74393787
50869872	74393789
50869872	74393790
50869872	75393785
50869872	75393787
50869872	75393792
50869872	80157713
50869872	80157715
50869872	80157719
50869872	80157722
50869872	81157713
50869872	82158661
50869872	82158663
50869872	82158664
50869872	82158665
50869872	83158669
50869872	83158670
50869872	84158837
50869872	84158839
50869872	85158834
50869872	85158837
50869872	85158839
50869872	85158841
50869872	85841496
50869872	86841493
50869872	86841496
50869872	86842646
50869872	87841494
50869872	89842626
50869872	89842628
50869872	90392484
50869872	90392485
50869872	90392486
50869872	90392487
50869872	90392488
50869872	94392661
50869872	95157553
50869872	95157564
50869872	95157565
50869872	97392662
50869872	97392665
50869872	97392668
6157587	7157593
6157587	20606464
6157587	20606474
6157587	43869731
6157587	43869751
6157587	46869880
6157587	49869753
6157587	50842305
6157587	50842318
6157587	50869872
6157587	51869749
6157587	54869776
6157587	60869760
6157587	61869899
6157587	61869919
6157587	66869811
6157587	74393787
6157587	74393789
6157587	75393785
6157587	75393792
6157587	80157713
6157587	80157715
6157587	80157719
6157587	80157722
6157587	81157713
6157587	85158837
6157587	85158841
6157587	86842646
6157587	89842625
6157587	89842626
6157587	89842628
6157587	90392484
6157587	90392486
6157587	94392661
6157587	95157553
6157587	95157566
6157587	97157541
6157587	97392665
84158837	84158839
84158837	85158834
84158837	85158837
84158837	85158839
84158837	86841496
84158837	94392661
84158837	95157553
84158837	95157564
84158837	97392662
84158837	97392668
84158839	85158834
84158839	85158837
84158839	85158839
84158839	85158841
84158839	86841493
84158839	87841494
84158839	90392485
84158839	90392488
84158839	95157553
84158839	95157564
84158839	95157565
84158839	97392662
84158839	97392665
84158839	97392668
20774274	21774405
20774274	21774427
20774274	22774286
20774274	22774301
20774274	24774290
20774274	24783868
20774274	24783869
20774274	24783870
20774274	24783871
20774274	24783872
20774274	25774402
20774274	25774427
20774274	27774412
20774274	27783842
20774274	29774451
20774274	31783845
20774274	31783854
20774274	31783855
20774274	32783843
20774274	32783844
20774274	32783853
20774274	32783854
20774274	32783856
20774274	33783827
20774274	33783831
20774274	35783891
20774274	36774335
20774274	37774463
20774274	37783897
20774274	37783898
20774274	37783899
20774274	37783900
20774274	37783902
20774274	37783904
20774274	41774339
20774274	44783947
20774274	44783949
20774274	44783950
20774274	44783951
20774274	44783952
20774274	47785047
20774274	47785048
20774274	48785042
20774274	48785043
20774274	48785045
20774274	48785046
20774274	54774675
20774274	58774178
20774274	60766152
20774274	60766153
20774274	60766156
20774274	60766159
20774274	62134779
20774274	62766259
20774274	62766262
20774274	62774200
20774274	62774201
20774274	69134323
20774274	70134778
20774274	77783993
20774274	77783996
20774274	77783997
20774274	77783999
20774274	79134815
20774274	98784162
20774274	98784163
20774274	98784164
20774274	98785331
20774274	99784143
20774274	99784144
20774274	99784163
20774274	99785341
20774274	99785342
20774274	99785343
20774274	99785344
4870271	19870300
4870271	21157547
4870271	22157520
4870271	22157521
4870271	43869748
4870271	43869751
4870271	46869868
4870271	47869740
4870271	49869753
4870271	50842318
4870271	51869754
4870271	52842421
4870271	52869874
4870271	53157356
4870271	54157353
4870271	54157358
4870271	54869776
4870271	60869760
4870271	61869917
4870271	65869931
4870271	68842412
4870271	69842403
4870271	69842404
4870271	70842414
4870271	70842415
4870271	74393787
4870271	75393787
4870271	79134815
4870271	80157715
4870271	80157722
4870271	81157713
4870271	82158663
4870271	83158669
4870271	86841493
4870271	86841496
4870271	87841494
4870271	95061399
4870271	95061403
4870271	95157553
4870271	95157564
4870271	95157566
4870271	95607747
4870271	95607748
4870271	95607749
4870271	95607751
4870271	97157541
60869760	61869899
60869760	61869917
60869760	61869919
60869760	62869768
60869760	66869811
60869760	69134323
60869760	70134778
60869760	73393906
60869760	73393912
60869760	74393787
60869760	74393789
60869760	74393790
60869760	75393785
60869760	75393787
60869760	75393792
60869760	79134815
60869760	80157713
60869760	80157719
60869760	80157722
60869760	81157713
60869760	82158661
60869760	82158663
60869760	82158664
60869760	82158665
60869760	83158669
60869760	83158670
60869760	84158837
60869760	84158839
60869760	85158834
60869760	85158837
60869760	85158839
60869760	85158841
60869760	86841496
60869760	86842646
60869760	86842655
60869760	87841494
60869760	89842625
60869760	89842626
60869760	89842628
60869760	90392484
60869760	90392485
60869760	90392486
60869760	90392487
60869760	90392488
60869760	94392661
60869760	94392662
60869760	95061398
60869760	95061403
60869760	95157553
60869760	95157564
60869760	95157565
